"tax_id","org_name","isolation_source","metabolism","cogem_classification"
62322,"Shewanella baltica","haddock fillet","Aerobic"
62322,"Shewanella baltica","haddock fillets","Aerobic"
62322,"Shewanella baltica","haddock, fillet","Aerobic"
703,"Plesiomonas shigelloides","faeces","Aerobic"
716,"Actinobacillus suis","pig, lung","Aerobic"
1724,"Corynebacterium renale","pyelonephritis","Aerobic"
35756,"Corynebacterium pilosum","bovine, urine pyelonephritis","Aerobic"
35757,"Corynebacterium cystitidis","bovine","Aerobic"
553611,"Photobacterium leiognathi","teleostean fish, light organ","Aerobic"
32020,"Campylobacter fetus venerealis","bull, prepuce","Microaerophilic"
28028,"Corynebacterium flavescens","cheese","Aerobic"
1396,"Bacillus cereus","cow, dung","Aerobic"
29430,"Acinetobacter haemolyticus","slimy flannel","Aerobic"
29430,"Acinetobacter haemolyticus","face flannel","Aerobic"
70347,"Acinetobacter genomospecies 16","urine","Aerobic"
40215,"Acinetobacter junii","bronchial secretions","Aerobic"
29430,"Acinetobacter haemolyticus","ocular pus","Aerobic"
29430,"Acinetobacter haemolyticus","nose","Aerobic"
470,"Acinetobacter baumannii","cerobrospinal fluid","Aerobic"
48296,"Acinetobacter pittii","cerobrospinal fluid","Aerobic"
32022,"Campylobacter jejuni jejuni","bovine, feces","Microaerophilic"
28090,"Acinetobacter lwoffii","gas gangrene","Aerobic"
470,"Acinetobacter baumannii","blood culture","Aerobic"
1648,"Erysipelothrix rhusiopathiae","pig, organs","Aerobic"
476,"Moraxella bovis","cattle with pinkeye","Aerobic"
477,"Moraxella lacunata","guinea pig, eye","Aerobic"
477,"Moraxella lacunata","conjunctivitis","Aerobic"
358,"Rhizobium radiobacter","urine","Aerobic"
32022,"Campylobacter jejuni jejuni","pig, feces","Microaerophilic"
155892,"Caulobacter vibrioides","well water","Aerobic"
1085,"Rhodospirillum rubrum",NA,"Aerobic"
195,"Campylobacter coli","pig, feces","Microaerophilic"
196,"Campylobacter fetus","blood from cirrhotic patient","Aerobic"
61652,"Serratia rubidaea","throat","Aerobic"
670,"Vibrio parahaemolyticus","sea fish","Aerobic"
266,"Paracoccus denitrificans","garden soil","Aerobic"
43675,"Rothia mucilaginosa","tongue","Aerobic"
43675,"Rothia mucilaginosa","throat","Aerobic"
287,"Pseudomonas aeruginosa","burn","Aerobic"
663,"Vibrio alginolyticus","feces","Aerobic"
545,"Citrobacter koseri","urine","Aerobic"
492,"Neisseria animalis","guinea pig","Aerobic"
494,"Bergeriella denitrificans","rabbit, oral mucosa","Aerobic"
486,"Neisseria lactamica","nasopharynx","Aerobic"
38313,"Shewanella algae","unknown source","Aerobic"
1453492,"Chryseobacterium hispalense","blood","Aerobic"
545,"Citrobacter koseri","spinal fluid","Aerobic"
488,"Neisseria mucosa","pharynx","Aerobic"
484,"Neisseria flavescens","cerebrospinal fluid, fatal case of meningitis","Aerobic"
483,"Neisseria cinerea","normal mucosa of nasopharynx","Aerobic"
329,"Ralstonia pickettii","patient who had undergone tracheotomy","Aerobic"
294,"Pseudomonas fluorescens","tap water","Aerobic"
663,"Vibrio alginolyticus","sputum","Aerobic"
536,"Chromobacterium violaceum","stream water","Aerobic"
670,"Vibrio parahaemolyticus","mussel","Aerobic"
28258,"Cobetia marina","seawater","Aerobic"
61652,"Serratia rubidaea","urine","Aerobic"
1258,"Peptoniphilus asaccharolyticus",NA,"Anaerobic"
36746,"Pseudomonas cichorii","lactuca scariola cv. sativa","Aerobic"
329,"Ralstonia pickettii","blood","Aerobic"
339,"Xanthomonas campestris","brassica oleracea","Aerobic"
105751,"Aeromonas bestiarum","fish","Aerobic"
646,"Aeromonas sobria","fish","Aerobic"
61652,"Serratia rubidaea","feces","Aerobic"
43767,"Rhodococcus equi","foal, lung abscess","Aerobic"
77097,"Halomonas aquamarina","seawater","Aerobic"
84158,"Oceanimonas doudoroffii",NA,"Aerobic"
661,"Photobacterium angustum","seawater at depth of 750 meters","Aerobic"
90245,"Oligella urethralis","urine","Aerobic"
300,"Pseudomonas mendocina","water enrichment with succinate as carbon source","Aerobic"
680,"Vibrio campbellii","seawater at 800m. deep","Aerobic"
300,"Pseudomonas mendocina","soil","Aerobic"
300,"Pseudomonas mendocina","soil enriched with ethanol as carbon source","Aerobic"
300,"Pseudomonas mendocina","water","Aerobic"
587753,"Pseudomonas chlororaphis","soil","Aerobic"
670,"Vibrio parahaemolyticus","shirasu food poisoning","Aerobic"
672,"Vibrio vulnificus","blood","Aerobic"
1641,"Listeria grayi","vegetation standing corn stalks and leaves","Aerobic"
648,"Aeromonas hydrophila anaerogenes","used oil-emulsions","Aerobic"
648,"Aeromonas caviae","epizootic among young guinea pigs","Aerobic"
649,"Aeromonas eucrenophila","fresh water fish","Aerobic"
61647,"Pluralibacter gergoviae","urine","Aerobic"
90245,"Oligella urethralis","vaginal swab","Aerobic"
587753,"Pseudomonas chlororaphis","grated carrot","Aerobic"
217992,"Escherichia coli O6",NA,"Aerobic"
287,"Pseudomonas aeruginosa","ear pus","Aerobic"
287,"Pseudomonas aeruginosa","swab after tracheotomy","Aerobic"
82996,"Serratia plymuthica","intestine","Aerobic"
40214,"Acinetobacter johnsonii","blood","Aerobic"
817,"Bacteroides fragilis","appendix","Anaerobic"
44283,"Pasteurella multocida multocida","hare, purulent bronchopneumonia","Aerobic"
44283,"Pasteurella multocida multocida","zebra, septicemia","Aerobic"
1408,"Bacillus pumilus","unknown source","Aerobic"
72557,"Achromobacter ruhlandii","soil","Aerobic"
774,"Bartonella bacilliformis","blood","Aerobic"
1454,"Bacillus azotoformans",NA,"Aerobic"
573,"Klebsiella pneumoniae","mice","Aerobic"
573,"Klebsiella pneumoniae","unknown source","Aerobic"
703,"Plesiomonas shigelloides","pond water","Aerobic"
1396,"Bacillus cereus","contaminant of pharmaceutical preparation","Aerobic"
238,"Elizabethkingia meningoseptica","tracheal exudate","Aerobic"
1642,"Listeria innocua","feces","Aerobic"
93378,"Edwardsiella hoshinae","lizard (varan)","Aerobic"
93378,"Edwardsiella hoshinae","lizard (varan)","Aerobic"
93378,"Edwardsiella hoshinae","lizard","Aerobic"
93378,"Edwardsiella hoshinae","male shearwater (bird)","Aerobic"
93378,"Edwardsiella hoshinae","dead female shearwater (bird)","Aerobic"
93378,"Edwardsiella hoshinae","pink flamingo, feces","Aerobic"
636,"Edwardsiella tarda","feces","Aerobic"
34038,"Rahnella aquatilis","drinking water","Aerobic"
47917,"Serratia fonticola","drinking water","Aerobic"
247,"Empedobacter brevis","nurse, hands","Aerobic"
238,"Elizabethkingia meningoseptica","child, cerebrospinal fluid","Aerobic"
618,"Serratia odorifera","sputum","Aerobic"
574,"Klebsiella pneumoniae ozaenae","nasal swab","Aerobic"
574,"Klebsiella pneumoniae ozaenae","blood","Aerobic"
61651,"Serratia ficaria","calimyrna fig","Aerobic"
292,"Burkholderia cepacia","distilled water","Aerobic"
61648,"Kluyvera intermedia","surface water","Aerobic"
1509,"Clostridium sporogenes","gas gangrene","Anaerobic"
343874,"Empedobacter falsenii","urine","Aerobic"
93378,"Edwardsiella hoshinae","water","Aerobic"
571,"Klebsiella oxytoca","pharmaceutical suspension","Aerobic"
61645,"Enterobacter asburiae","pharmaceutical preparation","Aerobic"
238,"Elizabethkingia meningoseptica","cerebrospinal fluid (child)","Aerobic"
1509,"Clostridium sporogenes","rectal outflow","Anaerobic"
247,"Empedobacter brevis","sperm","Aerobic"
504,"Kingella kingae","blood","Microaerophilic"
1642,"Listeria innocua","healthy human carrier, feces","Aerobic"
618,"Serratia odorifera","pharyngeal swab","Aerobic"
618,"Serratia odorifera","urine","Aerobic"
61647,"Pluralibacter gergoviae","sputum","Aerobic"
663,"Vibrio alginolyticus","eye pus","Aerobic"
51288,"Kluyvera ascorbata","sewage","Aerobic"
580,"Kluyvera cryocrescens","sewage","Aerobic"
580,"Kluyvera cryocrescens","soil","Aerobic"
1642,"Listeria innocua","bovine, brain","Aerobic"
1642,"Listeria innocua","faeces","Aerobic"
749,"Pasteurella aerogenes","swine, intestine","Aerobic"
504,"Kingella kingae","nose","Aerobic"
502,"Kingella denitrificans","pharynx","Microaerophilic"
502,"Kingella denitrificans","mouth","Aerobic"
292,"Burkholderia cepacia","onion","Aerobic"
720,"Actinobacillus lignieresii","cattle, gland","Aerobic"
631,"Yersinia intermedia","urine","Aerobic"
29484,"Yersinia frederiksenii","sewage","Aerobic"
292,"Burkholderia cepacia","tube drainage","Aerobic"
82977,"Buttiauxella agrestis","soil","Aerobic"
238,"Elizabethkingia meningoseptica","tracheal exudate (child)","Aerobic"
158484,"Cedecea davisae","faeces","Aerobic"
158823,"Cedecea lapagei","throat","Aerobic"
24,"Shewanella putrefaciens","surface of tainted butter","Aerobic"
244366,"Klebsiella variicola","bark","Aerobic"
28172,"Vibrio metschnikovii","urine","Aerobic"
28454,"Sphingobacterium multivorum","serous cavity fluid","Aerobic"
43765,"Corynebacterium amycolatum","mammary abscess","Aerobic"
43765,"Corynebacterium amycolatum","eye","Aerobic"
1717,"Corynebacterium diphtheriae","rip arthritis","Aerobic"
577,"Raoultella terrigena","drinking water","Aerobic"
32019,"Campylobacter fetus fetus","gastric fluid","Microaerophilic"
43770,"Corynebacterium striatum","unknown source","Aerobic"
43767,"Rhodococcus equi","unknown source","Aerobic"
1377,"Aerococcus viridans","blood","Aerobic"
69373,"Curtobacterium pusillum","oil brine","Aerobic"
2033,"Microbacterium testaceum","chinese paddy","Aerobic"
2036,"Curtobacterium citreum","rice","Aerobic"
1710,"Cellulosimicrobium cellulans","aluminium hydroxide gel antiacid","Aerobic"
575,"Raoultella planticola","drinking water","Aerobic"
1643,"Listeria welshimeri","decaying vegetation","Aerobic"
1282,"Staphylococcus epidermidis","nasal swab","Aerobic"
1283,"Staphylococcus haemolyticus","skin","Aerobic"
1284,"Staphylococcus hyicus","pig with exudative epidermitis","Aerobic"
46126,"Staphylococcus chromogenes","healthy pig, skin","Aerobic"
29432,"Psychrobacter phenylpyruvicus","scalp lesion","Aerobic"
1285,"Staphylococcus intermedius","pigeon, nares","Aerobic"
42858,"Staphylococcus lentus","goat, udder","Aerobic"
1286,"Staphylococcus simulans","skin","Aerobic"
1288,"Staphylococcus xylosus","skin","Aerobic"
37921,"Arthrobacter agilis",NA,"Aerobic"
37922,"Nesterenkonia halobia","unrefined solar salt","Aerobic"
34059,"Moraxella atlantae","blood","Aerobic"
1273,"Micrococcus lylae","skin","Aerobic"
1274,"Dermacoccus nishinomiyaensis","water","Aerobic"
1276,"Kytococcus sedentarius","sea water","Aerobic"
1272,"Kocuria varians","milk","Aerobic"
1373,"Planococcus citreus","seawater","Aerobic"
1285,"Staphylococcus intermedius","dog","Aerobic"
43768,"Corynebacterium matruchotii","oral calculus","Aerobic"
2047,"Rothia dentocariosa","carious teeth","Aerobic"
471,"Acinetobacter calcoaceticus","soil enriched with quinate","Aerobic"
1014,"Weeksella virosa","wound","Aerobic"
41202,"Ewingella americana","throat","Aerobic"
137545,"Serratia quinivorans","mushroom","Aerobic"
67780,"Edwardsiella ictaluri","catfish, enteric septicemia","Aerobic"
82987,"Tatumella ptyseos","sputum","Aerobic"
29433,"Moraxella ovis","sheep, conjunctivitis","Aerobic"
663,"Vibrio alginolyticus","aestuarine mud","Aerobic"
549,"Pantoea agglomerans","corn crops","Aerobic"
1018,"Capnocytophaga ochracea","osteitis","Anaerobic"
13688,"Novosphingobium capsulatum","distilled water","Aerobic"
1673,"Rhizobium viscosum","soil","Aerobic"
2045,"Nocardioides simplex","rice soil","Aerobic"
37929,"Glutamicibacter nicotianae","air contaminant of tobacco warehouse","Aerobic"
33884,"Microbacterium imperiale","alimentary tract, imperial moth","Aerobic"
41170,"Exiguobacterium acetylicum","milk skimmed","Aerobic"
1711,"Cellulomonas flavigena",NA,"Aerobic"
761,"Pasteurella testudinis","desert tortoise, nares","Aerobic"
287,"Pseudomonas aeruginosa","outer ear infection","Aerobic"
1709,"Cellulomonas biazotea","soil","Aerobic"
33945,"Enterococcus avium","abdominal pus","Aerobic"
61651,"Serratia ficaria","fig","Aerobic"
61651,"Serratia ficaria","white fig","Aerobic"
61651,"Serratia ficaria","fig tree","Aerobic"
723,"Actinobacillus ureae","blood","Aerobic"
1014,"Weeksella virosa","urethra","Aerobic"
723,"Actinobacillus ureae","sinus","Aerobic"
536,"Chromobacterium violaceum","blood","Aerobic"
60442,"Moraxella equi","equine, eye","Aerobic"
34085,"Riemerella anatipestifer","duck","Aerobic"
292,"Burkholderia cepacia","antiseptic","Aerobic"
292,"Burkholderia cepacia","tracheal exudation","Aerobic"
292,"Burkholderia cepacia","broncho-pulmonary lavage","Aerobic"
292,"Burkholderia cepacia","drain","Aerobic"
1270,"Micrococcus luteus","water","Aerobic"
1276,"Kytococcus sedentarius","skin","Aerobic"
38305,"Corynebacterium vitaeruminis","unknown source","Aerobic"
29486,"Yersinia ruckeri","rainbow trout, red mouth disease","Aerobic"
554,"Pectobacterium carotovorum","potato","Aerobic"
545,"Citrobacter koseri","blood","Aerobic"
545,"Citrobacter koseri","throat","Aerobic"
35703,"Citrobacter amalonaticus","stool","Aerobic"
1718,"Corynebacterium glutamicum","sewage","Aerobic"
83655,"Leclercia adecarboxylata","drinking water","Aerobic"
82983,"Obesumbacterium proteus","ale yeast","Aerobic"
51288,"Kluyvera ascorbata","sputum","Aerobic"
633,"Yersinia pseudotuberculosis","guinea pig","Aerobic"
176281,"Listeria monocytogenes 4b","cerebrospinal fluid","Aerobic"
195,"Campylobacter coli","unknown source","Microaerophilic"
633,"Yersinia pseudotuberculosis","pig","Aerobic"
1590,"Lactobacillus plantarum",NA,"Aerobic"
28090,"Acinetobacter genomospecies 9","conjunctivitis","Aerobic"
40214,"Acinetobacter johnsonii","chronic conjunctival suppuration","Aerobic"
1747,"Cutibacterium acnes","sebaceous gland","Anaerobic"
287,"Pseudomonas aeruginosa","leg: gummy ulceration","Aerobic"
549,"Pantoea agglomerans","blood","Aerobic"
287,"Pseudomonas aeruginosa","wound","Aerobic"
287,"Pseudomonas aeruginosa","rabbit","Aerobic"
1396,"Bacillus cereus","toilet water","Aerobic"
28172,"Vibrio metschnikovii","poultry, enteritis","Aerobic"
1396,"Bacillus cereus","lactic ferment","Aerobic"
2026186,"Bacillus paranthracis","broth","Aerobic"
155322,"Bacillus toyonensis","egg","Aerobic"
1423,"Bacillus subtilis","table","Aerobic"
1396,"Bacillus cereus","malt","Aerobic"
1661,"Arcanobacterium pyogenes",NA,"Aerobic"
287,"Pseudomonas aeruginosa","blue colored material from surgical band","Aerobic"
1719,"Corynebacterium pseudotuberculosis","sheep, abcess","Aerobic"
1719,"Corynebacterium pseudotuberculosis","horse, abscess","Aerobic"
1719,"Corynebacterium pseudotuberculosis","horse, ulcer","Aerobic"
1640,"Listeria seeligeri","milk or dairy product","Aerobic"
1642,"Listeria innocua","meat or meat product","Aerobic"
1639,"Listeria monocytogenes","blood","Aerobic"
1639,"Listeria monocytogenes","meat or meat product","Aerobic"
1639,"Listeria monocytogenes","milk or dairy product","Aerobic"
1639,"Listeria monocytogenes","seafood product","Aerobic"
1639,"Listeria monocytogenes","sandwich","Aerobic"
1639,"Listeria monocytogenes","salad","Aerobic"
1642,"Listeria innocua","seafood product","Aerobic"
1639,"Listeria monocytogenes","vegetables","Aerobic"
1643,"Listeria welshimeri","cutting table","Aerobic"
1643,"Listeria welshimeri","meat or meat product","Aerobic"
1640,"Listeria seeligeri","seafood product","Aerobic"
1643,"Listeria welshimeri","seafood product","Aerobic"
1639,"Listeria monocytogenes","cerebrospinal fluid","Aerobic"
1639,"Listeria monocytogenes","mud","Aerobic"
1640,"Listeria seeligeri","meat or meat product","Aerobic"
1639,"Listeria monocytogenes","sludge","Aerobic"
1639,"Listeria monocytogenes","uterus","Aerobic"
1639,"Listeria monocytogenes","silage","Aerobic"
1639,"Listeria monocytogenes","sewage","Aerobic"
1639,"Listeria monocytogenes","spring water","Aerobic"
1639,"Listeria monocytogenes","goat","Aerobic"
1639,"Listeria monocytogenes","gastric juice","Aerobic"
1639,"Listeria monocytogenes","corn silage","Aerobic"
1639,"Listeria monocytogenes","goat litter","Aerobic"
1639,"Listeria monocytogenes","buccal muc","Aerobic"
1639,"Listeria monocytogenes","cattle","Aerobic"
1639,"Listeria monocytogenes","pus","Aerobic"
562,"Escherichia coli","(blood)","Aerobic"
562,"Escherichia coli","(pyelonephritis-associated)","Aerobic"
256,"Myroides odoratus","sputum","Aerobic"
495,"Neisseria elongata","pus","Aerobic"
495,"Neisseria elongata","articular","Aerobic"
358,"Rhizobium radiobacter","eye","Aerobic"
43675,"Rothia mucilaginosa","blood","Aerobic"
28091,"Neisseria weaveri","wound","Aerobic"
493,"Neisseria canis","sputum","Aerobic"
228574,"Paenibacillus lactis","wound","Aerobic"
59814,"Pantoea dispersa","blood","Aerobic"
754,"Pasteurella dagmatis","hand","Aerobic"
752,"Pasteurella bettyae","urine","Aerobic"
753,"Pasteurella canis","thumb","Aerobic"
752,"Pasteurella bettyae","blood","Aerobic"
584,"Proteus mirabilis","urine","Aerobic"
316,"Pseudomonas stutzeri","water","Aerobic"
300181,"Serratia ureilytica","bronchus","Aerobic"
38313,"Shewanella algae","stool","Aerobic"
70863,"Shewanella oneidensis","blood","Aerobic"
28035,"Staphylococcus lugdunensis","pus","Aerobic"
