"tax_id","org_name","genome_size","gc_content","motility","gram_stain","sporulation","cell_shape","range_salinity","range_tmp","metabolism","optimum_tmp","ref_type","reference"
300852,NA,NA,69.36,NA,NA,NA,NA,NA,"Thermophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
300852,"Thermus thermophilus HB8",2116056,69.5,NA,NA,NA,NA,NA,"Thermophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
300852,NA,NA,69.01,NA,NA,NA,NA,NA,"Thermophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
274,NA,2169490,69.39114,NA,NA,NA,NA,NA,"Thermophilic","Aerobic",70,"doi","doi.org/10.1093/nar/gkw1017"
274,NA,2140665,68.99,NA,"Negative",NA,"Bacilli",NA,"Thermophilic","Aerobic",75,"doi","doi.org/10.1093/nar/gkw1017"
274,NA,NA,67.44,NA,"Negative",NA,"Bacilli",NA,"Thermophilic","Aerobic",75,"doi","doi.org/10.1093/nar/gkw1017"
1255043,"Thioalkalivibrio nitratireducens DSM 14787",4002352,66.5,NA,NA,NA,"Vibrios",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1469245,"Thioalkalivibrio sp. HK1",3460162,58.3,NA,"Negative",NA,"Bacilli","Mesophilic","Mesophilic","Unknown",NA,"doi","doi.org/10.1093/nar/gkw1017"
396595,"Thioalkalivibrio sp. K90mix",2985056,65.5,"Yes","-",NA,"Curved rod","Mesophilic",NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
396595,NA,NA,61.74,"Yes","Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
396588,"Thioalkalivibrio sulfidophilus HL-EbGr7",3464554,65.1,"Yes","-","No","Curved rod","Moderate halophilic","Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
292415,"Thiobacillus denitrificans ATCC 25259",2909809,66.1,"Yes","-","No","Rod",NA,"Mesophilic","Facultative",30,"doi","doi.org/10.1093/nar/gkw1017"
160660,NA,NA,64.5,"Yes","Negative","No","Bacilli","ModerateHalophilic","Mesophilic","Aerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
768671,"Thiocapsa marina 5811",NA,64,"Nonmotile",NA,NA,"Coccus-shaped","Euryhaline",NA,"Anaerobe",NA,"doi","doi.org/10.1093/nar/gkw1017"
1353537,NA,3728293,63.9,NA,NA,NA,NA,NA,NA,"Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1353528,NA,3822068,60.3,NA,NA,NA,NA,NA,NA,"Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
317025,NA,2427734,43.13,"No","Negative",NA,"Spirilla",NA,"Mesophilic","Microaerophilic",30,"doi","doi.org/10.1093/nar/gkw1017"
317025,"Thiomicrospira crunogena XCL-2",2427734,43.1,"Yes","-","No","Spiral",NA,"Mesophilic","Microaerophilic",30,"doi","doi.org/10.1093/nar/gkw1017"
426114,NA,3785534,63.63,"Yes","Negative",NA,"Bacilli",NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
426114,NA,NA,60.49,"Yes","Negative",NA,"Bacilli",NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
75379,"Thiomonas intermedia K12",3462095,63.8,"Yes","-","No","Rod",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
75379,NA,NA,61.5,"No","Negative",NA,"Bacilli",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
75379,NA,NA,60.1,"No","Negative",NA,"Bacilli",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1501432,NA,NA,NA,NA,NA,NA,NA,NA,"Mesophilic","Facultative",30,"doi","doi.org/10.1093/nar/gkw1017"
765913,"Thiorhodococcus drewsii AZ1",NA,62.31,"Motile","-",NA,"Coccus-shaped",NA,"Mesophile","Anaerobe",32.5,"doi","doi.org/10.1093/nar/gkw1017"
1249627,"Thiorhodococcus sp. AK35",4766665,64.8,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
870187,"Thiothrix nivea DSM 5205",4690611,54.9,NA,"Negative",NA,NA,NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1703416,NA,3645285,57.251476,NA,NA,NA,NA,NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
595494,"Tolumonas auensis DSM 9187",3471292,49,"No","-","No","Rod",NA,"Mesophilic","Facultative",22,"doi","doi.org/10.1093/nar/gkw1017"
379893,NA,4621430,54.76,NA,NA,NA,NA,NA,"Mesophilic","Unknown",NA,"doi","doi.org/10.1093/nar/gkw1017"
379893,NA,4602545,54.76,NA,NA,NA,NA,NA,"Mesophilic","Unknown",NA,"doi","doi.org/10.1093/nar/gkw1017"
379893,NA,4560293,54.75,NA,NA,NA,NA,NA,"Mesophilic","Unknown",NA,"doi","doi.org/10.1093/nar/gkw1017"
379893,NA,4590098,54.74,NA,NA,NA,NA,NA,"Mesophilic","Unknown",NA,"doi","doi.org/10.1093/nar/gkw1017"
379893,NA,4618126,54.75,NA,NA,NA,NA,NA,"Mesophilic","Unknown",NA,"doi","doi.org/10.1093/nar/gkw1017"
545695,"Treponema azotonutricium ZAS-9",3855671,50,"Yes",NA,"No","Spiral",NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
744872,"Spirochaeta caldaria DSM 7334",3239340,45.58,"Yes",NA,NA,"Helical",NA,"Thermophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
999426,NA,2843090,37.89,NA,"Positive",NA,NA,NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
999427,"Treponema denticola ASLM",2751231,38,NA,"Positive",NA,NA,NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
999428,"Treponema denticola ATCC 33520",2872122,37.9,NA,"Positive",NA,NA,NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
999429,"Treponema denticola ATCC 33521",2750006,38,NA,"Positive",NA,NA,NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
999430,NA,2771508,37.81,NA,"Positive",NA,NA,NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
243275,"Treponema denticola ATCC 35405",2843201,37.9,"Yes",NA,"No","Spiral",NA,"Mesophilic","Anaerobic",36,"doi","doi.org/10.1093/nar/gkw1017"
699187,"Treponema denticola F0402",NA,37.79,"Yes","-","No","Spiral",NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
999432,NA,2757856,37.81,NA,"Positive",NA,NA,NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
999431,NA,2929700,37.82,NA,"Positive",NA,NA,NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
999433,"Treponema denticola MYR-T",2928435,37.9,NA,"Positive",NA,NA,NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
999434,NA,2857526,37.61,NA,"Positive",NA,NA,NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
999435,"Treponema denticola SP23",2818666,37.9,NA,"Positive",NA,NA,NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
999436,"Treponema denticola SP32",2962533,37.8,NA,"Positive",NA,NA,NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
999437,"Treponema denticola SP33",2921808,37.8,NA,"Positive",NA,NA,NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
999438,"Treponema denticola SP37",2805165,37.9,NA,"Positive",NA,NA,NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
999439,"Treponema denticola SP44",2813914,37.9,NA,"Positive",NA,NA,NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
999440,"Treponema denticola US-Trep",2754526,38,NA,"Positive",NA,NA,NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
455434,"Treponema pallidum subsp. pallidum SS14",1139457,52.8,"Yes",NA,"No","Spiral",NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
455434,NA,1139569,52.77,"No",NA,NA,"Spirilla",NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
666714,"Treponema pallidum subsp. pallidum str. Chicago",1139281,52.8,"Yes","-","No","Spiral",NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
686990,"Treponema pallidum subsp. pallidum str. Mexico A",1140038,52.8,"No","Negative",NA,"Spirilla",NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
243276,"Treponema pallidum subsp. pallidum str. Nichols",1138011,52.8,"Yes",NA,"No","Spiral",NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
243276,NA,1139633,52.79,"No","Negative",NA,"Spirilla",NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1095955,NA,1139203,52.8,"Yes","Negative","No",NA,NA,NA,"Microaerophilic",37,"doi","doi.org/10.1093/nar/gkw1017"
545776,"Treponema paraluiscuniculi Cuniculi A",1133390,52.74,"Yes","-","No","Spiral",NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1291379,"Treponema pedis str. T A4",2889325,36.9,"Yes","Negative",NA,"CurvedShaped","Unknown","Unknown","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1306407,"Treponema phagedenis 4A",3250767,40,"Yes","Negative","No","Spirilla","Unknown","Mesophilic","Anaerobic",35,"doi","doi.org/10.1093/nar/gkw1017"
754027,"Treponema phagedenis F0421",NA,40.03,"Yes","-","No","Spiral",NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
717227,"Treponema primitia ZAS-1",NA,50.83,"Yes","-","No","Spiral",NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
545694,"Treponema primitia ZAS-2",4059867,50.9,"Yes",NA,"No","Spiral",NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
869209,NA,NA,38.66,"Yes",NA,NA,NA,NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
869209,"Treponema succinifaciens DSM 2489",2897425,39.13,"Yes",NA,NA,"Helical",NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
596324,"Treponema vincentii ATCC 35580",NA,45.7,NA,"-",NA,"Spiral",NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
203124,"Trichodesmium erythraeum IMS101",7750108,34.1,"Yes",NA,NA,"Filament",NA,NA,"Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
240292,NA,NA,40.53,"Yes",NA,NA,"Filamentous",NA,NA,"Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
240292,NA,NA,41.95,"Yes",NA,NA,"Filamentous",NA,NA,"Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
240292,NA,NA,38.5,"Yes",NA,NA,"Filamentous",NA,NA,"Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
218496,"Tropheryma whipplei TW08/27",925938,46.3,"No","+","No","Rod",NA,"Mesophilic","Aerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
203267,"Tropheryma whipplei str. Twist",927303,46.3,"No","+","No","Rod",NA,"Mesophilic","Aerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
649638,"Truepera radiovictrix DSM 17093",3260398,68.14,NA,NA,NA,"Spherical",NA,"Thermophilic","Aerobic",50,"doi","doi.org/10.1093/nar/gkw1017"
1448141,"Trueperella pyogenes MS249",2216617,59.8,NA,"Positive",NA,"Bacilli",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1661,NA,2338390,59.5,NA,"Positive",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
521096,NA,NA,67.78,"No","Positive",NA,"Bacilli",NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
521096,"Tsukamurella paurometabola DSM 20162",4479724,68.4,"No","+","No","Rod",NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
883169,"Turicella otitidis ATCC 51513",2090523,71.4,NA,"Positive",NA,NA,NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
702450,"Turicibacter sanguinis PC909",NA,34.1,NA,"+","No",NA,NA,NA,"Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
869212,"Turneriella parva DSM 21527",4409302,37.7,"Yes","Negative",NA,"Spirilla",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
869212,NA,NA,53.1,"Yes","Negative",NA,"Spirilla",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1560354,NA,2429186,55.90741,NA,NA,NA,NA,NA,NA,"Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1188241,NA,1011202,28.1,NA,NA,"No",NA,NA,"Mesophilic","Microaerophilic",37,"doi","doi.org/10.1093/nar/gkw1017"
515608,NA,753674,25.39,NA,NA,NA,"Cocci",NA,"Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
515609,NA,749965,25.57,NA,NA,NA,"Cocci",NA,"Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
505682,"Ureaplasma parvum serovar 3 str. ATCC 27815",751679,25.5,NA,NA,NA,"Sphere",NA,"Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
273119,"Ureaplasma parvum serovar 3 str. ATCC 700970",751719,25.5,NA,NA,NA,"Sphere",NA,"Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
519851,NA,772971,25.8,NA,NA,NA,NA,NA,"Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
565575,"Ureaplasma urealyticum serovar 10 str. ATCC 33699",874478,25.8,NA,"+",NA,"Coccus",NA,"Mesophilic","Facultative",37,"doi","doi.org/10.1093/nar/gkw1017"
526347,NA,886725,26.07,NA,"Positive",NA,"Cocci",NA,"Mesophilic","Facultative",37,"doi","doi.org/10.1093/nar/gkw1017"
550747,NA,844514,25.88,NA,"Positive",NA,"Cocci",NA,"Mesophilic","Facultative",37,"doi","doi.org/10.1093/nar/gkw1017"
515611,"Ureaplasma urealyticum serovar 13 str. ATCC 33698",NA,26,NA,"+",NA,"Coccus",NA,"Mesophilic","Facultative",37,"doi","doi.org/10.1093/nar/gkw1017"
626096,"Ureaplasma urealyticum serovar 2 str. ATCC 27814",NA,25.9,NA,"+",NA,"Coccus",NA,"Mesophilic","Facultative",37,"doi","doi.org/10.1093/nar/gkw1017"
550748,"Ureaplasma urealyticum serovar 4 str. ATCC 27816",NA,25.7,NA,NA,NA,"Sphere",NA,"Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
95658,"Ureaplasma urealyticum serovar 4",847239,26,"Nonmotile",NA,NA,"Sphere-shaped",NA,"Mesophile","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
518603,NA,884046,26,NA,"Positive",NA,"Cocci",NA,"Mesophilic","Facultative",37,"doi","doi.org/10.1093/nar/gkw1017"
519849,NA,894015,25.987595,NA,"Positive",NA,"Cocci",NA,"Mesophilic","Facultative",37,"doi","doi.org/10.1093/nar/gkw1017"
626095,"Ureaplasma urealyticum serovar 8 str. ATCC 27618",NA,25.9,NA,NA,NA,"Sphere",NA,"Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
550773,"Ureaplasma urealyticum serovar 9 str. ATCC 33175",NA,26.2,NA,"+",NA,"Coccus",NA,"Mesophilic","Facultative",37,"doi","doi.org/10.1093/nar/gkw1017"
758823,NA,3030228,51.39,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
758823,NA,NA,45.6,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
758823,NA,NA,49.95,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1321609,NA,6724210,68.29,"Yes","Negative",NA,"Bacilli",NA,"Mesophilic","Anaerobic",30,"doi","doi.org/10.1093/nar/gkw1017"
595537,"Variovorax paradoxus EPS",6550056,67.5,"Yes","-","No","Rod",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1321610,NA,6664268,67.74,NA,"Negative",NA,"Bacilli",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
543728,"Variovorax paradoxus S110",6754997,67.5,"Yes","-","No","Rod",NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1339235,NA,8473132,68.36,NA,NA,NA,NA,"Mesophilic","Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
34073,NA,7238287,67.07,NA,NA,NA,NA,NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1321611,NA,5600425,67.79,"Yes","Negative",NA,NA,NA,"Mesophilic",NA,30,"doi","doi.org/10.1093/nar/gkw1017"
866776,NA,2053871,38.97,"No",NA,NA,"Cocci",NA,"Mesophilic","Anaerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
866776,"Veillonella atypica ACS-049-V-Sch6",NA,38.95,"No",NA,"No","Coccus",NA,"Mesophilic","Anaerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
866778,"Veillonella atypica ACS-134-V-Col7a",NA,38.97,"No",NA,"No","Coccus",NA,"Mesophilic","Anaerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
866778,NA,2151913,38.98,"No",NA,NA,"Cocci",NA,"Mesophilic","Anaerobic",37,"doi","doi.org/10.1093/nar/gkw1017"
1128111,NA,2037410,39.022926,"No","Negative",NA,"Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1298594,NA,1981866,42.92465,"No","Negative",NA,"Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
546273,"Veillonella dispar ATCC 17748",NA,38.9,NA,"-",NA,"Coccus",NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
546273,NA,2118767,38.82,NA,"Negative",NA,"Cocci",NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1911679,NA,2021343,38.58989,"No","Negative",NA,"Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
686660,"Veillonella parvula ATCC 17745",NA,38.6,"No","-","No","Coccus",NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
479436,"Veillonella parvula DSM 2008",2132142,38.6,"No","-","No","Coccus",NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
1316254,"Veillonella parvula HSIVP1",2177985,38.5,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
883156,"Veillonella ratti ACS-216-V-Col6b",2286294,41.78,NA,"Positive",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1298595,NA,2187106,38.90895,"No","Negative",NA,"Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
457416,"Veillonella sp. 3_1_44",NA,38.6,"No","-","No","Coccus",NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
450749,"Veillonella sp. 6_1_27",NA,38.7,"No","-","No","Coccus",NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
2027456,NA,2278086,38.85042,"No","Negative",NA,"Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
2027458,NA,2086734,38.71859,"No","Negative",NA,"Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
2027459,NA,2053092,38.8627,"No","Negative",NA,"Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1911680,NA,2120852,38.692234,"No","Negative",NA,"Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
2027457,NA,2060569,39.142586,"No","Negative",NA,"Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
944564,"Veillonella sp. oral taxon 780 str. F0422",NA,39.45,"Motile","-","Nonsporulating","Spiral-shaped",NA,"Mesophile","Anaerobe",NA,"doi","doi.org/10.1093/nar/gkw1017"
1110546,NA,2161277,38.47,"No","Negative",NA,"Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1110546,NA,2041114,38.529305,"No","Negative",NA,"Cocci",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
391735,"Verminephrobacter eiseniae EF01-2",5597943,65.2,NA,"-",NA,NA,"Non-halophilic","Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
391735,NA,NA,58.61,NA,"Negative",NA,NA,NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1752234,NA,2925075,64.26673,NA,NA,NA,NA,NA,"Unknown","Unknown",NA,"doi","doi.org/10.1093/nar/gkw1017"
1637999,NA,4001000,61.27703,"No","Negative",NA,NA,NA,"Mesophilic","Aerobic",20,"doi","doi.org/10.1093/nar/gkw1017"
1982328,NA,3258115,52.06,NA,NA,NA,NA,NA,"Mesophilic","Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
382464,"Verrucomicrobiae bacterium DG1235",NA,54.3,NA,NA,NA,"Coccus",NA,NA,"Aerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
240016,"Verrucomicrobium spinosum DSM 4136",NA,60.3,NA,NA,NA,"Rod",NA,"Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
1117706,NA,4819674,44.705597,"Yes","Negative",NA,"Vibrios",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
314288,"Vibrio alginolyticus 12G01",NA,44.6,"Yes","-",NA,"Curved","Mesophilic",NA,"Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
674977,"Vibrio alginolyticus 40B",NA,44.6,"Yes","-","No","Rod",NA,"Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
1219076,"Vibrio alginolyticus NBRC 15630 = ATCC 17749",5059562,44.6,"Yes","Negative",NA,"Vibrios","ModerateHalophilic","Unknown","Unknown",25,"doi","doi.org/10.1093/nar/gkw1017"
1219076,NA,5049668,44.59,"Yes","Negative",NA,"Bacilli",NA,"Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
882944,NA,NA,42.64,"Yes","Negative",NA,"Vibrios",NA,"Psychrophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
150340,NA,5430661,44.59,"Yes","Negative",NA,"Vibrios",NA,"Mesophilic",NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1219077,NA,4716275,42.12,"Yes","Negative",NA,"Bacilli",NA,"Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
1219077,"Vibrio azureus NBRC 104587",4768656,42.3,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
1276888,NA,4947496,44.26,NA,NA,NA,NA,NA,NA,"Unknown",NA,"doi","doi.org/10.1093/nar/gkw1017"
1205908,"Vibrio breoganii 1C10",4145650,45.1,NA,NA,NA,"Vibrios","Mesophilic","Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
1188257,"Vibrio breoganii ZF-29",4186518,45.1,NA,NA,NA,"Vibrios","ModerateHalophilic","Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
1188253,"Vibrio breoganii ZF-55",4048124,45.1,NA,NA,NA,"Vibrios","ModerateHalophilic","Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
1279999,"Vibrio campbellii 200612B",5828972,45.4,NA,"Negative",NA,NA,NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
338187,NA,6058377,45.42,"Yes","Negative",NA,"Bacilli",NA,"Mesophilic","Facultative",25,"doi","doi.org/10.1093/nar/gkw1017"
338187,NA,NA,43.79,"Yes","Negative",NA,"Vibrios",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
338187,NA,NA,43.79,"Yes","Negative",NA,"Bacilli",NA,"Mesophilic","Facultative",25,"doi","doi.org/10.1093/nar/gkw1017"
1224742,"Vibrio campbellii CAIM 519 = NBRC 15631",5076254,45,"Yes","Negative","No","Vibrios","Mesophilic","Mesophilic","Facultative",30,"doi","doi.org/10.1093/nar/gkw1017"
1088888,"Vibrio campbellii DS40M4",5124098,45,NA,"Negative",NA,"Vibrios",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
592313,"Vibrio cholerae 12129(1)",NA,47.7,"Yes","-","No","Rod",NA,"Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
412966,"Vibrio cholerae 1587",NA,47.4,"Yes","-","No","Curved",NA,"Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
412614,"Vibrio cholerae 2740-80",NA,47.6,"Yes","-",NA,"Curved","Non-halophilic","Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
1236549,"Vibrio cholerae 4260B",4039222,47.57,NA,"Negative",NA,"Vibrios",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
417397,"Vibrio cholerae 623-39",NA,47.5,"Yes","-",NA,"Curved",NA,"Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
404974,"Vibrio cholerae AM-19226",NA,47.7,NA,"-",NA,"Curved","Non-halophilic","Mesophilic","Facultative",37,"doi","doi.org/10.1093/nar/gkw1017"
417400,"Vibrio cholerae B33",NA,47.5,"Yes","-",NA,"Curved",NA,"Mesophilic","Anaerobic",NA,"doi","doi.org/10.1093/nar/gkw1017"
417400,"Vibrio cholerae B33",NA,47.4,"Yes","-","No","Rod",NA,"Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
593587,"Vibrio cholerae BX 330286",NA,47.5,"Yes","-","No","Rod",NA,"Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
661513,"Vibrio cholerae CIRS101",NA,47.5,"Yes","-","No","curved rod",NA,"Mesophilic","Facultative",NA,"doi","doi.org/10.1093/nar/gkw1017"
991924,"Vibrio cholerae CP1033(6)",3988132,47.4,NA,NA,NA,"vibrio",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
991992,"Vibrio cholerae CP1037(10)",3916180,47.6,NA,NA,NA,"vibrio",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
991993,"Vibrio cholerae CP1040(13)",4027015,46.8,NA,NA,NA,"vibrio",NA,NA,NA,NA,"doi","doi.org/10.1093/nar/gkw1017"
