"tax_id","org_name","name_class","sporulation","gram_stain","optimum_tmp","optimum_ph","cogem_classification","ref_type","reference"
670,"Vibrio parahaemolyticus","scientific name",0,0,NA,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
671,"Vibrio proteolyticus","scientific name",0,0,NA,8,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
76258,"Vibrio rumoiensis","scientific name",0,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
45658,"Vibrio scophthalmi","scientific name",NA,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
62153,"Vibrio shilonii","scientific name",NA,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
29497,"Vibrio splendidus","scientific name",NA,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
29498,"Vibrio tubiashii","scientific name",NA,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
672,"Vibrio vulnificus","scientific name",0,0,NA,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
1482,"Virgibacillus halodenitrificans","scientific name",0,NA,37.5,7.45,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
61,"Vitreoscilla stercoraria","scientific name",NA,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
71667,"Waddlia chondrophila","scientific name",NA,0,32.5,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
1014,"Weeksella virosa","scientific name",NA,0,32.5,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
137591,"Weissella cibaria","scientific name",0,1,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
1583,"Weissella confusa","scientific name",0,1,32.75,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
1615,"Weissella halotolerans","scientific name",0,1,34,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
1249,"Weissella paramesenteroides","scientific name",0,1,30,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
51229,"Wigglesworthia glossinidia","scientific name",0,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
80849,"Wolbachia endosymbiont of Brugia malayi","scientific name",NA,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
116598,"Wolbachia endosymbiont of Diaphorina citri","scientific name",0,0,NA,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
77038,"Wolbachia endosymbiont of Drosophila simulans","scientific name",NA,NA,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
100901,"Wolbachia endosymbiont of Onchocerca ochengi","scientific name",NA,0,NA,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
955,"Wolbachia pipientis","scientific name",NA,0,NA,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
844,"Wolinella succinogenes","scientific name",0,0,37,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
280,"Xanthobacter autotrophicus","scientific name",NA,NA,NA,NA,1,"doi","doi.org/10.12688/gatesopenres.12772.1"
29447,"Xanthomonas albilineans","scientific name",0,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
56448,"Xanthomonas arboricola","scientific name",NA,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
53413,"Xanthomonas axonopodis","scientific name",NA,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
339,"Xanthomonas campestris","scientific name",NA,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
346,"Xanthomonas citri","scientific name",NA,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
48664,"Xanthomonas fragariae","scientific name",NA,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
90270,"Xanthomonas gardneri","scientific name",NA,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
56454,"Xanthomonas hortorum","scientific name",0,NA,26,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
347,"Xanthomonas oryzae","scientific name",0,NA,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
56458,"Xanthomonas sacchari","scientific name",NA,NA,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
343,"Xanthomonas translucens","scientific name",NA,0,NA,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
56459,"Xanthomonas vasicola","scientific name",NA,NA,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
56460,"Xanthomonas vesicatoria","scientific name",NA,NA,NA,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
40576,"Xenorhabdus bovienii","scientific name",0,0,NA,7.2,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
628,"Xenorhabdus nematophila","scientific name",0,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
2371,"Xylella fastidiosa","scientific name",0,0,NA,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
29483,"Yersinia aldovae","scientific name",0,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
634,"Yersinia bercovieri","scientific name",0,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
630,"Yersinia enterocolitica","scientific name",0,0,NA,7.6,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
29484,"Yersinia frederiksenii","scientific name",0,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
631,"Yersinia intermedia","scientific name",0,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
28152,"Yersinia kristensenii","scientific name",0,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
33060,"Yersinia mollaretii","scientific name",0,0,NA,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
632,"Yersinia pestis","scientific name",0,0,31.5,NA,3,"doi","doi.org/10.12688/gatesopenres.12772.1"
633,"Yersinia pseudotuberculosis","scientific name",0,0,28,NA,2,"doi","doi.org/10.12688/gatesopenres.12772.1"
29485,"Yersinia rohdei","scientific name",0,NA,26,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
29486,"Yersinia ruckeri","scientific name",0,NA,26,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
542,"Zymomonas mobilis","scientific name",NA,0,27.5,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
86959,"Zymophilus raffinosivorans","synonym",0,0,30,NA,NA,"doi","doi.org/10.12688/gatesopenres.12772.1"
