"tax_id","name_class","org_name","Strain","metabolism","pathways","carbon_substrates","sporulation","cell_shape","motility","optimum_ph","optimum_tmp","d1_lo","d1_up","d2_lo","d2_up","isolation_source","reference","ref_type"
439699,"scientific name","Pseudosporangium ferrugineum","3-44-a(19)","obligate aerobe",NA,"arabinose, cellobiose, glucose, maltose, mannitol, mannose, raffinose, rhamnose, sucrose, trehalose, xylitol, xylose","yes",NA,NA,NA,NA,NA,NA,NA,NA,"soil","doi.org/10.1099/ijs.0.65680-0","doi"
285279,"scientific name","Pseudovibrio ascidiaceicola","F423","obligate aerobe",NA,"alanine, alanine, aspartic acid (aspartate), dextrin, fucose, galactose, gluconic acid, glucose, glutamic acid, glycerol, lactate, maltose, mannose, melibiose, N-acetylgulcosamine, proline, raffinose, serine, sucrose, trehalose","no","rod","flagella",NA,NA,0.8,1.3,1.2,8,"other, sea squirts","doi.org/10.1099/ijs.0.63879-0","doi"
285279,"scientific name","Pseudovibrio ascidiaceicola","F423","facultative anaerobe",NA,"dextrin, fucose, galactose, gluconic acid, glucose, maltose, mannose, melibiose, N-acetylgulcosamine, raffinose, sucrose, trehalose","no","cocci","flagella",7,NA,0.8,1.3,1.2,8,"other, ascidians","doi.org/10.1099/ijs.0.63879-0","doi"
989403,"scientific name","Pseudovibrio axinellae","Ad2","anaerobic","nitrate_reduction","2-aminethanol, alanine, alanine, asparagine, aspartic acid (aspartate), dextrin, fucose, gluconic acid, glucose, glutamic acid, glycerol, hyroxl-proline, inosine, lactate, maltose, mannose, myo-inositol, proline, pyruvic acid (pyruvate), raffinose, serine, succinic acid (succinate), sucrose, thymidine, trehalose, Tween 40, Tween 80, uridine",NA,"rod","flagella",7,24,0.85,NA,2.75,NA,"other, marine sponge","doi.org/10.1099/ijs.0.040196-0","doi"
258256,"scientific name","Pseudovibrio denitrificans","DN34T","facultative anaerobe","nitrate_reduction","galactose, glucose, mannose, sucrose, trehalose",NA,"rod","flagella",8,30,0.7,NA,3.25,NA,"seawater","doi.org/10.1099/ijs.0.63107-0","doi"
366534,"scientific name","Pseudovibrio japonicus","WSF2T","facultative anaerobe","nitrate_reduction","cellobiose, fructose, gelatin, glucose, mannose, sucrose, Tween 20, Tween 40, Tween 60, Tween 80, xylose","no","rod","flagella",7.5,27.5,0.9,NA,3,NA,"seawater","doi.org/10.1099/ijs.0.64922-0","doi"
433840,"scientific name","Pseudoxanthobacter soli","CC4","obligate aerobe",NA,"acetate, adonitol, alanine, alaninamide, alanine, arabinose, arabitol, asparagine, formic acid, fructose, fucose, galactose, glucose, glutamic acid, glycerol, lactate, mannitol, mannose, myo-inositol, proline, rhamnose, sorbitol, succinic acid (succinate), xylitol","no","rod","motile, but unspecified structure",7,37,0.2,NA,2,NA,"soil","doi.org/10.1099/ijs.0.65206-0","doi"
266062,"scientific name","Pseudoxanthomonas daejeonensis","TR6-08T","obligate aerobe",NA,"3-hydroxybutyrate, alanine, alanine, arabinose, glucose, maltose, melibiose, N-acetylgulcosamine","no","rod","motile, but unspecified structure",NA,30,NA,NA,NA,NA,"soil","doi.org/10.1099/ijs.0.63210-0","doi"
69284,"scientific name","Pseudoxanthomonas japonensis","12-3T","obligate aerobe",NA,"aspartic acid (aspartate), cellobiose, galactose, glucose, glutamic acid, histidine, maltose, serine, trehalose, xylose","no","rod","flagella",8,33.5,0.6,NA,1.2,NA,"soil","doi.org/10.1099/ijs.0.02810-0","doi"
289483,"scientific name","Pseudoxanthomonas kalamensis","JA40","obligate aerobe",NA,"alanine, alanine, alpha-cyclodextrin, arabinose, cellobiose, dextrin, fructose, glucose, glutamic acid, maltose, mannose, N-acetylgulcosamine, raffinose, salicin, serine, sucrose, trehalose","no","rod","non-motile",7,33.5,0.5,NA,1,1.25,"soil","doi.org/10.1099/ijs.0.63556-0","doi"
266061,"scientific name","Pseudoxanthomonas koreensis","T7-09T","obligate aerobe",NA,NA,"no","rod","non-motile",NA,30,NA,NA,NA,NA,"soil","doi.org/10.1099/ijs.0.63210-0","doi"
128785,"scientific name","Pseudoxanthomonas mexicana","AMX26BT","obligate aerobe",NA,"aspartic acid (aspartate), cellobiose, fructose, glucose, glutamic acid, histidine, maltose, mannose, proline, serine, trehalose","no","rod","flagella",8,33.5,0.6,NA,1.2,NA,"wastewater","doi.org/10.1099/ijs.0.02810-0","doi"
443615,"scientific name","Pseudoxanthomonas sacheonensis","BD-c54","obligate aerobe",NA,"glucose, maltose, mannose, N-acetylgulcosamine","no","rod","non-motile",NA,27.5,0.3,0.5,0.8,1.6,"soil, btex-contaminated soil","doi.org/10.1099/ijs.0.65678-0","doi"
415229,"scientific name","Pseudoxanthomonas spadix"," IMMIB AFH-5 T","obligate aerobe",NA,"glucose","no","rod","flagella",NA,29.5,NA,NA,NA,NA,"soil","doi.org/10.1099/ijs.0.65053-0","doi"
314722,"scientific name","Pseudoxanthomonas suwonensis","4M1","obligate aerobe",NA,"arabinose, glucose, maltose, N-acetylgulcosamine","no","rod","motile, but unspecified structure",NA,30,0.3,0.5,1.2,3,"other, cotton waste compost","doi.org/10.1099/ijs.0.63749-0","doi"
377616,"scientific name","Pseudoxanthomonas yeongjuensis","GR12-1T","obligate aerobe",NA,"glucose, maltose, N-acetylgulcosamine","no","rod","flagella",7,28,0.75,NA,2.15,NA,"soil","doi.org/10.1099/ijs.0.64427-0","doi"
192903,"scientific name","Pseudozobellia thermophila","KMM 3531T","obligate aerobe",NA,"arabinose, cellobiose, fucose, galactose, gelatin, glucose, lactose, maltose, mannitol, mannose, rhamnose, sucrose, Tween 20, Tween 40, Tween 80","no","rod","gliding",NA,26.5,0.3,NA,2.1,NA,"plant associated","doi.org/10.1099/ijs.0.004143-0","doi"
271091,"scientific name","Psychrilyobacter atlanticus","HAW-EB21T","anaerobic",NA,"aspartic acid (aspartate), citric acide (citrate), fructose, glucose, glutamic acid, maltose, N-acetylgulcosamine, pyruvic acid (pyruvate), threonine","no","rod","non-motile",NA,18.5,0.5,NA,0.5,1,"marine sediment","doi.org/10.1099/ijs.0.65263-0","doi"
556327,"scientific name","Psychrobacter aestuarii","SC35","obligate aerobe",NA,"acetate, alanine, alanine, asparagine, citric acide (citrate), glutamic acid, glycogen, lactate, malate, pyruvic acid methyl ester, Tween 40, Tween 80","no","ovoid/coccobacillus","non-motile",NA,25,0.5,0.8,0.7,1.6,"other, tidal flat sediment","doi.org/10.1099/ijs.0.016782-0","doi"
556327,"scientific name","Psychrobacter aestuarii","SC35","obligate aerobe",NA,"acetate, alanine, alaninamide, alanine, alpha-cyclodextrin, asparagine, citric acide (citrate), glutamic acid, glycogen, lactate, leucine, ornithine, phenethylamine, phenylalanine, proline, pyruvic acid methyl ester, quinic acid, succinic acid (succinate), Tween 40, Tween 80","no","ovoid/coccobacillus","non-motile",7.5,25,0.65,NA,1.15,NA,"marine sediment","doi.org/10.1099/ijs.0.016782-0","doi"
261164,"scientific name","Psychrobacter alimentarius","JG-100T","facultative aerobe",NA,"acetate, arabinose, cellobiose, citric acide (citrate), galactose, glucose, lactose, malate, mannose, melibiose, pyruvic acid (pyruvate), rhamnose, ribose, succinic acid (succinate), Tween 40, Tween 80, xylose","no","cocci","non-motile",6,30,1.7,NA,NA,NA,"food product","doi.org/10.1099/ijs.0.63140-0","doi"
248452,"scientific name","Psychrobacter aquaticus","CMS56T",NA,"nitrate_reduction","alanine, alanine, asparagine, glutamic acid, glycerol, mannose, phenylalanine, trehalose",NA,"cocci","non-motile",NA,22,NA,NA,NA,NA,"other, various water bodies","doi.org/10.1099/ijs.0.03030-0","doi"
292733,"scientific name","Psychrobacter aquimaris","SW-210T","anaerobic",NA,"acetate, arabinose, cellobiose, galactose, glucose, lactose, malate, mannose, melibiose, pyruvic acid (pyruvate), rhamnose, ribose, succinic acid (succinate), Tween 40, Tween 80, xylose","no","cocci","non-motile",7,27.5,1.1,NA,2,NA,"seawater","doi.org/10.1099/ijs.0.63464-0","doi"
334543,"scientific name","Psychrobacter arcticus","273-4","obligate aerobe",NA,"acetate, glutamic acid, lactate, leucine, pyruvic acid (pyruvate)","no","ovoid/coccobacillus","non-motile",NA,22,0.73,NA,1.62,NA,"other, permafrost","doi.org/10.1099/ijs.0.64043-0","doi"
256326,"scientific name","Psychrobacter arenosus","KMM3659T","obligate aerobe","nitrate_reduction","acetate, arabinose, asparagine, citric acide (citrate), galactose, glucose, glutamic acid, lactose, leucine, malate, propionic acid (propionate), rhamnose, Tween 40, Tween 80","no","ovoid/coccobacillus","non-motile",7.5,26.5,0.7,NA,1.55,NA,"marine sediment","doi.org/10.1099/ijs.0.63096-0","doi"
306572,"scientific name","Psychrobacter celer"," SW-238T","anaerobic",NA,"acetate, arabinose, glucose, lactose, malate, melibiose, pyruvic acid (pyruvate), rhamnose, ribose, succinic acid (succinate), Tween 40, Tween 80, xylose","no","ovoid/coccobacillus","non-motile",7.5,32.5,1,NA,1.6,NA,"seawater","doi.org/10.1099/ijs.0.63682-0","doi"
282669,"scientific name","Psychrobacter cibarius","JG-219T","obligate aerobe","nitrate_reduction","acetate, alanine, alanine, malate, pyruvic acid (pyruvate), serine, succinic acid (succinate), Tween 80",NA,"rod","non-motile",7.5,27.5,NA,NA,NA,NA,"food product","doi.org/10.1099/ijs.0.63398-0","doi"
330922,"scientific name","Psychrobacter cryohalolentis","K5","obligate aerobe",NA,"acetate, citric acide (citrate), glutamic acid, lactate","no","ovoid/coccobacillus","non-motile",7,22,0.5,0.8,0.9,1.3,"other, permafrost","doi.org/10.1099/ijs.0.64043-0","doi"
533323,"scientific name","Psychrobacter fulvigenes","KC40T","obligate aerobe","nitrate_reduction","acetate, alanine, alanine, citric acide (citrate), histidine, malate, proline, propionic acid (propionate), serine, Tween 20, Tween 40","no","ovoid/coccobacillus","non-motile",NA,26.5,0.8,NA,1.75,NA,"other, marine crustacean","doi.org/10.1099/ijs.0.007195-0","doi"
540500,"scientific name","Psychrobacter lutiphocae","IMMIB L-1110T","obligate aerobe","nitrate_reduction","malate","no","ovoid/coccobacillus","non-motile",NA,23.5,NA,NA,NA,NA,"other, animcal feces","doi.org/10.1099/ijs.0.008706-0","doi"
256325,"scientific name","Psychrobacter maritimus","KMM3646T","obligate aerobe","nitrate_reduction","acetate, alpha-ketovaleric acid, glutamic acid, leucine, ornithine, Tween 40, Tween 80","no","ovoid/coccobacillus","non-motile",7.25,26.5,1.25,NA,1.55,NA,"other, coastal sea-ice","doi.org/10.1099/ijs.0.63096-0","doi"
292734,"scientific name","Psychrobacter namhaensis","SW-242T","anaerobic",NA,"acetate, arabinose, cellobiose, galactose, glucose, lactose, malate, mannose, melibiose, pyruvic acid (pyruvate), rhamnose, ribose, succinic acid (succinate), Tween 40, Tween 80, xylose","no","cocci","non-motile",7,27.5,1.1,NA,2,NA,"seawater","doi.org/10.1099/ijs.0.63464-0","doi"
554343,"scientific name","Psychrobacter piscatorii","T-3-2","obligate aerobe",NA,"acetate, arabinose, malate, pyruvic acid (pyruvate), succinic acid (succinate)","no","ovoid/coccobacillus","non-motile",NA,25,1,NA,1.45,NA,"other, drain of fish-processing plant","doi.org/10.1099/ijs.0.010959-0","doi"
554343,"scientific name","Psychrobacter piscatorii","T-3-2",NA,NA,"acetate, arabinose, malate, pyruvic acid (pyruvate), succinic acid (succinate)",NA,"ovoid/coccobacillus","non-motile",NA,25,0.9,1.1,1.3,1.6,"other, oxidative environment","doi.org/10.1099/ijs.0.010959-0","doi"
861445,"scientific name","Psychrobacter sanguinis","13983",NA,"nitrate_reduction",NA,NA,"ovoid/coccobacillus","non-motile",NA,33.5,0.5,1,1,2,"other, human blood","doi.org/10.1099/ijs.0.029058-0","doi"
248451,"scientific name","Psychrobacter vallis","CMS39T",NA,"nitrate_reduction","alanine, alanine, arginine, glucose, glutamic acid, glycerol, phenylalanine, pyruvic acid (pyruvate), ribose, serine",NA,"cocci","non-motile",NA,17,NA,NA,NA,NA,"other, various water bodies","doi.org/10.1099/ijs.0.03030-0","doi"
908615,"scientific name","Psychroflexus halocasei","WCC 4520","obligate aerobe",NA,"alanine, asparagine, dextrin, lactate, maltose, ornithine, propionic acid (propionate), Tween 80",NA,"rod","non-motile",7.5,28.5,0.55,NA,3,NA,"other, cheese","doi.org/10.1099/ijs.0.034801-0","doi"
546024,"scientific name","Psychroflexus salinarum","ISL-14T","anaerobic","nitrate_reduction","galactose, lactose, maltose, mannose, Tween 20, Tween 40, Tween 60",NA,"rod","non-motile",7.5,NA,0.3,NA,4.4,NA,"marine sediment","doi.org/10.1099/ijs.0.008359-0","doi"
470826,"scientific name","Psychroflexus sediminis","YIM-C238T","obligate aerobe","nitrate_reduction","aspartic acid (aspartate), dextrin, fructose, glycogen, maltose, mannitol, methyl beta-D-glucoside, serine, succinic acid (succinate), sucrose, trehalose, Tween 80","no","rod","non-motile",7.5,27.5,0.4,1,3,6,"hypersaline environment","doi.org/10.1099/ijs.0.003269-0","doi"
197345,"scientific name","Psychroflexus tropicus","LA1T","obligate aerobe","nitrate_reduction","5-ketoguconate, alanine, alaninamide, alanine, arabitol, asparagine, aspartic acid (aspartate), fructose, glucose, glutamic acid, glycerol, leucine, mannitol, mannose, ornithine, proline, serine, sorbitol, sucrose, threonine, trehalose",NA,"rod","gliding",NA,30,0.21,NA,2.25,NA,"hypersaline environment","doi.org/10.1099/ijs.0.02733-0","doi"
493381,"scientific name","Psychromonas agarivorans","J42-3AT","facultative anaerobe",NA,"arabinose, cellobiose, citric acide (citrate), galactose, gluconic acid, glucose, malate, maltose, mannitol, mannose",NA,"rod","flagella",7.5,22.5,0.65,NA,1,NA,"marine sediment","doi.org/10.1099/ijs.0.003244-0","doi"
444919,"scientific name","Psychromonas aquimarina","JAMM 0404","facultative anaerobe","nitrate_reduction","fructose, galactose, glucose, glycerol, maltose, mannitol, mannose, sucrose, trehalose","no","rod","flagella",8.5,22.5,0.9,1.1,1.6,3.2,"other, sediment adjacent to sperm whale carcasses","doi.org/10.1099/ijs.0.65744-0","doi"
632140,"scientific name","Psychromonas boydii","174","facultative anaerobe","nitrate_reduction","acetate, aspartic acid (aspartate), cellobiose, citric acide (citrate), fructose, glucose, glutamic acid, lactate, mannitol, mannose, pyruvic acid (pyruvate), ribose, salicin, sucrose, trehalose, xylose",NA,"rod","non-motile",NA,NA,NA,NA,14,NA,"other, sea-ice core","doi.org/10.1099/ijs.0.007773-0","doi"
632140,"scientific name","Psychromonas boydii","174","facultative anaerobe","nitrate_reduction","acetate, aspartic acid (aspartate), cellobiose, citric acide (citrate), fructose, glucose, glutamic acid, lactate, mannitol, mannose, N-acetylgulcosamine, pyruvic acid (pyruvate), ribose, salicin, sucrose, trehalose, xylose",NA,"rod","non-motile",6.95,NA,NA,NA,14,NA,"other, sea-ice core","doi.org/10.1099/ijs.0.007773-0","doi"
211669,"scientific name","Psychromonas hadalis","K41GT","facultative anaerobe","nitrate_reduction","galactose, glycerol, mannose, trehalose",NA,"rod","flagella",NA,6,0.8,1,1.5,2,"other, bottom of japan trench","doi.org/10.1099/ijs.0.64933-0","doi"
479650,"scientific name","Psychromonas heitensis","AK15-027","facultative anaerobe",NA,"citric acide (citrate), malate, maltose","no","rod","flagella",7,22.5,0.5,1,1,1.5,"seawater","doi.org/10.1099/ijs.0.65846-0","doi"
357794,"scientific name","Psychromonas ingrahamii","37","facultative anaerobe","nitrate_reduction","acetate, aspartic acid (aspartate), cellobiose, fructose, glucosamine, glucose, glutamic acid, glycerol, mannitol, propionic acid (propionate), pyruvic acid (pyruvate), ribose, salicin, succinic acid (succinate), sucrose, trehalose","no","rod","non-motile",7,NA,1.25,1.5,6,14,"seawater","doi.org/10.1099/ijs.0.64068-0","doi"
444918,"scientific name","Psychromonas japonica","JAMM 0394","facultative anaerobe","nitrate_reduction","cellobiose, fructose, glucose, mannose","no","rod","flagella",9,21,0.5,0.8,1.6,2.2,"other, sediment adjacent to sperm whale carcasses","doi.org/10.1099/ijs.0.65744-0","doi"
444920,"scientific name","Psychromonas macrocephali","JAMM 0415","facultative anaerobe","nitrate_reduction","fructose, galactose, glucose, glycerol, maltose, mannose, trehalose","no","rod","flagella",8.5,20,0.6,0.8,2.2,2.9,"other, sediment adjacent to sperm whale carcasses","doi.org/10.1099/ijs.0.65744-0","doi"
444922,"scientific name","Psychromonas ossibalaenae","JAMM 0738","facultative anaerobe","nitrate_reduction","cellobiose, fructose, galactose, glucose, glycerol, maltose, mannose, sucrose, trehalose, xylose","no","rod","flagella",9,20,0.7,1.1,1.9,3.7,"other, sediment adjacent to sperm whale carcasses","doi.org/10.1099/ijs.0.65744-0","doi"
943936,"scientific name","Psychroserpens damuponensis","F051-1","obligate aerobe",NA,"acetate, alaninamide, alpha-ketovaleric acid, asparagine, aspartic acid (aspartate), citric acide (citrate), dextrin, fructose, gluconic acid, glucosamine, glucose, glutamic acid, lactate, leucine, malonic acid (malonate), maltose, mannitol, methyl beta-D-glucoside, myo-inositol, propionic acid (propionate), quinic acid, raffinose, rhamnose, serine, sorbitol, succinic acid (succinate), sucrose, threonine, trehalose, Tween 20, Tween 40, Tween 60, Tween 80",NA,"rod","non-motile",7.5,25,0.5,NA,2,NA,"seawater","doi.org/10.1099/ijs.0.041632-0","doi"
325473,"scientific name","Psychroserpens mesophilus","KOPRI 13649","obligate aerobe","nitrate_reduction","alanine, alanine, alpha-cyclodextrin, arabinose, fructose, glucose, lactate, leucine, maltose, mannitol, mannose, melibiose, methyl pyruvate, N-acetylgulcosamine, ornithine, proline, propionic acid (propionate), rhamnose, serine, sorbitol, sucrose, threonine, trehalose","no","rod","non-motile",7.25,30,0.41,0.51,0.57,1.67,"other, biofilm","doi.org/10.1099/ijs.0.64171-0","doi"
492809,"scientific name","Pullulanibacillus uraniitolerans","UG-2","obligate aerobe","nitrate_reduction","arabinose, asparagine, cellobiose, citric acide (citrate), fructose, galactose, gluconic acid, glucose, glutamic acid, glycerol, lactose, leucine, maltose, mannose, N-acetylgulcosamine, ornithine, proline, ribose, sucrose, trehalose, xylose","yes","rod","non-motile",4,37,0.5,NA,32,NA,"other, uranium mill tailing effluent","doi.org/10.1099/ijs.0.040923-0","doi"
492809,"scientific name","Pullulanibacillus uraniitolerans","UG-3","obligate aerobe",NA,"arabinose, asparagine, cellobiose, citric acide (citrate), fructose, galactose, gluconic acid, glucose, glutamic acid, glycerol, lactose, leucine, maltose, mannose, N-acetylgulcosamine, ornithine, proline, ribose, sucrose, trehalose, xylose","yes","rod","non-motile",4,37,0.5,NA,32,NA,"other, uranium mill tailing effluent","doi.org/10.1099/ijs.0.040923-0","doi"
