GOLD_ID,NCBI_TAXONOMY_ID,DOMAIN,ORGANISM_NAME,SPECIES,METABOLISM
Go0040609,682957,BACTERIAL,Paenibacillus sophorae S27,Paenibacillus sophorae,Nitrogen fixer- anaerobic
Go0041040,1242253,BACTERIAL,Lactobacillus pobuzihii E100301,Lactobacillus pobuzihii,Homofermentative
Go0041496,1286106,BACTERIAL,Methylophaga lonarensis MPL,Methylophaga lonarensis,Haloalkalophile
Go0041496,1286106,BACTERIAL,Methylophaga lonarensis MPL,Methylophaga lonarensis,Methylotrophic
Go0041667,1316937,BACTERIAL,Clostridium diolis DSM 15410,Clostridium diolis,Propionate metabolism
Go0042370,1321609,BACTERIAL,Variovorax boronicumulans NBRC 103145,Variovorax boronicumulans,Boron accumulating
Go0042541,457427,BACTERIAL,Streptomyces himastatinicus ATCC 53653,Streptomyces himastatinicus,Himastatin producer
Go0042563,106370,BACTERIAL,Frankia casuarinae Thr,Frankia casuarinae,Nitrogen fixer- aerobic
Go0042647,326297,BACTERIAL,Shewanella amazonensis SB2B,Shewanella amazonensis,Metal reducer
Go0043190,1348973,BACTERIAL,Bacillus azotoformans MEV2011,Bacillus azotoformans,Denitrifying
Go0043335,1029756,BACTERIAL,Hyphomicrobium nitrativorans NL23,Hyphomicrobium nitrativorans,Denitrifying
Go0043335,1029756,BACTERIAL,Hyphomicrobium nitrativorans NL23,Hyphomicrobium nitrativorans,Methanol degrading
Go0043396,1334629,BACTERIAL,Myxococcus fulvus 124B02,Myxococcus fulvus,Aminoacid degrading
Go0043600,993692,BACTERIAL,Lactobacillus kimchiensis DSM 24716,Lactobacillus kimchiensis,Homofermentative
Go0043636,517425,BACTERIAL,Salisediminibacterium halotolerans CGMCC 1.7654,Salisediminibacterium halotolerans,Haloalkalophile
Go0043773,1379258,BACTERIAL,Aquimarina longa SW024,Aquimarina longa,Fatty-acid-oxidizer
Go0044418,1121433,BACTERIAL,Desulfovermiculus halophilus DSM 18834,Desulfovermiculus halophilus,Sulfate reducer
Go0044733,1354268,BACTERIAL,Obesumbacterium proteus ATCC 12841,Obesumbacterium proteus,Sugars fermentor
Go0045092,981405,BACTERIAL,Frankia sp. Allo2,Frankia sp. Allo2,Nitrogen fixer- aerobic
Go0046688,258230,BACTERIAL,Frankia sp. CeD,Frankia sp. CeD,Nitrogen fixer- aerobic
Go0047020,39774,BACTERIAL,Methylomicrobium agile ATCC 35068,Methylomicrobium agile,Methane oxidation
Go0047351,1121439,BACTERIAL,Desulfovibrio alkalitolerans DSM 16529,Desulfovibrio alkalitolerans,Sulfate reducer
Go0048456,1406314,BACTERIAL,Klebsiella pneumoniae pneumoniae PittNDM01,Klebsiella pneumoniae,Lactose fermenting
Go0050741,13134,BACTERIAL,Magnetospirillum sp. CP3,Magnetospirillum sp. CP3,Chlorate-reducer
Go0050741,13134,BACTERIAL,Magnetospirillum sp. CP3,Magnetospirillum sp. CP3,Fatty-acid-oxidizer
Go0050743,100762,BACTERIAL,Azospirillum sp. TTI,Azospirillum sp. TTI,Chlorate-reducer
Go0050743,100762,BACTERIAL,Azospirillum sp. TTI,Azospirillum sp. TTI,Fatty-acid-oxidizer
Go0050915,169679,BACTERIAL,Clostridium saccharobutylicum NCP 162,Clostridium saccharobutylicum,Solvent producer
Go0072558,258594,BACTERIAL,Rhodopseudomonas palustris CGA009,Rhodopseudomonas palustris,Carbon dioxide fixation
Go0072558,258594,BACTERIAL,Rhodopseudomonas palustris CGA009,Rhodopseudomonas palustris,Pollutant degrader
Go0072739,1355022,BACTERIAL,Bacillus safensis VK,Bacillus safensis,Iron reducer
Go0072739,1355022,BACTERIAL,Bacillus safensis VK,Bacillus safensis,PAH-degrading
Go0072739,1355022,BACTERIAL,Bacillus safensis VK,Bacillus safensis,Sulfur reducer
Go0074644,1434105,ARCHAEAL,Methanosarcina baltica GS1-A,Methanosarcina baltica,Methanogen
Go0075296,1432050,BACTERIAL,Rhizobium etli bv. mimosae IE4771,Rhizobium etli,Nitrogen fixation
Go0075730,1348655,BACTERIAL,Lactococcus lactis cremoris NBRC 100676,Lactococcus lactis,Lactose fermenting
Go0076455,39441,ARCHAEAL,Methanobrevibacter arboriphilicus DH1,Methanobrevibacter arboriphilicus,Methanogen
Go0076622,169679,BACTERIAL,Clostridium saccharobutylicum L1-8,Clostridium saccharobutylicum,Solvent producer
Go0081454,1028801,BACTERIAL,Neorhizobium galegae bv. officinalis HAMBI 1141,Neorhizobium galegae,Nitrogen fixation
Go0081455,1028800,BACTERIAL,Neorhizobium galegae bv. orientalis HAMBI 540,Neorhizobium galegae,Nitrogen fixation
Go0085248,1520,BACTERIAL,Clostridium beijerinckii BAS/B2,Clostridium beijerinckii,Solvent producer
Go0085249,1520,BACTERIAL,Clostridium beijerinckii NCP260,Clostridium beijerinckii,Solvent producer
Go0085286,1217799,BACTERIAL,Dehalogenimonas alkenigignens IP3-3,Dehalogenimonas alkenigignens,Dehalogenation
Go0087953,1732,BACTERIAL,Eubacterium oxidoreducens DSM 3217,Eubacterium oxidoreducens,Acetate producer
Go0087955,1485544,BACTERIAL,Ferriphaselus sp. R-1,Ferriphaselus sp. R-1,Iron oxidizer
Go0087969,1423798,BACTERIAL,Lactobacillus ruminis DSM 20403,Lactobacillus ruminis,Homofermentative
Go0087972,294671,ARCHAEAL,Methanobrevibacter olleyae DSM 16632,Methanobrevibacter olleyae,Methanogen
Go0088098,266835,BACTERIAL,Mesorhizobium japonicum MAFF 303099,Mesorhizobium japonicum,Nitrogen fixation
Go0088227,1121324,BACTERIAL,Peptoclostridium litorale W6,Peptoclostridium litorale,Acetogen
Go0088228,1497,BACTERIAL,Clostridium formicaceticum A1,Clostridium formicaceticum,Acetogen
Go0088893,115783,BACTERIAL,Geobacter thiogenes ATCC BAA-34,Geobacter thiogenes,Acetate oxidizer
Go0088893,115783,BACTERIAL,Geobacter thiogenes ATCC BAA-34,Geobacter thiogenes,Sulfur producer
Go0088907,92487,BACTERIAL,Thiothrix eikelboomii ATCC 49788,Thiothrix eikelboomii,Sulfur metabolizing
Go0088958,29367,BACTERIAL,Clostridium puniceum BL70/20,Clostridium puniceum,Solvent producer
Go0090598,1509,BACTERIAL,"Clostridium sporogenes 388, DSM 795",Clostridium sporogenes,Aminoacid degrading
Go0091477,1423806,BACTERIAL,Lactobacillus sucicola JCM 15457,Lactobacillus sucicola,Homofermentative
Go0091699,910450,BACTERIAL,Prochloron didemni P3-Palau,Prochloron didemni,Patellamides producer
Go0091700,910450,BACTERIAL,Prochloron didemni P4-Palau,Prochloron didemni,Patellamides producer
Go0093151,1291734,BACTERIAL,Lactobacillus nasuensis JCM 17158,Lactobacillus nasuensis,Homofermentative
Go0093327,1437824,BACTERIAL,Castellaniella defragrans 65Phen,Castellaniella defragrans,Monoterpene oxidizer
Go0093934,384678,BACTERIAL,Paracoccus sulfuroxidans CGMCC 1.5364,Paracoccus sulfuroxidans,Sulfide oxidizer
Go0093978,1603606,BACTERIAL,Desulfuromonas soudanensis WTL,Desulfuromonas soudanensis,Acetate oxidizer
Go0094804,1458425,BACTERIAL,Serpentinomonas raichei H1,Serpentinomonas raichei,Acetate oxidizer
Go0095180,2325,BACTERIAL,Thermoanaerobacter kivui DSM 2030,Thermoanaerobacter kivui,Acetate producer
Go0095180,2325,BACTERIAL,Thermoanaerobacter kivui DSM 2030,Thermoanaerobacter kivui,Hydrocarbon-oxidizing
Go0095293,1856,BACTERIAL,Frankia torreyi CpI1-S,Frankia torreyi,Nitrogen fixer- aerobic
Go0095386,1262449,BACTERIAL,Clostridium pasteurianum ATCC6013,Clostridium pasteurianum,Nitrogen fixer- anaerobic
Go0096120,1511746,BACTERIAL,Thermoanaerobacter sp. YS13,Thermoanaerobacter sp. YS13,Ethanogenic
Go0096817,314279,BACTERIAL,Nitrosococcus oceani C-27,Nitrosococcus oceani,Ammonia-oxidizer
Go0097559,1229,BACTERIAL,Nitrosococcus oceani AFC132,Nitrosococcus oceani,Ammonia-oxidizer
Go0097559,1229,BACTERIAL,Nitrosococcus oceani AFC132,Nitrosococcus oceani,Denitrifying
Go0097559,1229,BACTERIAL,Nitrosococcus oceani AFC132,Nitrosococcus oceani,Nitrifying
Go0099517,666685,BACTERIAL,Rhodanobacter denitrificans FW104-R3,Rhodanobacter denitrificans,Denitrifying
Go0099517,666685,BACTERIAL,Rhodanobacter denitrificans FW104-R3,Rhodanobacter denitrificans,Metal reducer
Go0099519,1524468,BACTERIAL,Rhodanobacter sp. FW104-R5,Rhodanobacter sp. FW104-R5,Denitrifying
Go0099519,1524468,BACTERIAL,Rhodanobacter sp. FW104-R5,Rhodanobacter sp. FW104-R5,Metal reducer
Go0099520,416169,BACTERIAL,Rhodanobacter thiooxydans FW104-T7,Rhodanobacter thiooxydans,Denitrifying
Go0099520,416169,BACTERIAL,Rhodanobacter thiooxydans FW104-T7,Rhodanobacter thiooxydans,Metal reducer
Go0099521,1524464,BACTERIAL,Rhodanobacter sp. FW104-R8,Rhodanobacter sp. FW104-R8,Denitrifying
Go0099521,1524464,BACTERIAL,Rhodanobacter sp. FW104-R8,Rhodanobacter sp. FW104-R8,Metal reducer
Go0099522,1524463,BACTERIAL,Rhodanobacter sp. FW510-T8,Rhodanobacter sp. FW510-T8,Denitrifying
Go0099522,1524463,BACTERIAL,Rhodanobacter sp. FW510-T8,Rhodanobacter sp. FW510-T8,Metal reducer
Go0099523,1524462,BACTERIAL,Rhodanobacter sp. FW510-R10,Rhodanobacter sp. FW510-R10,Denitrifying
Go0099523,1524462,BACTERIAL,Rhodanobacter sp. FW510-R10,Rhodanobacter sp. FW510-R10,Metal reducer
Go0099524,1525219,BACTERIAL,Rhodanobacter sp. FW510-R12,Rhodanobacter sp. FW510-R12,Denitrifying
Go0099524,1525219,BACTERIAL,Rhodanobacter sp. FW510-R12,Rhodanobacter sp. FW510-R12,Metal reducer
Go0101166,1459636,ARCHAEAL,Candidatus Nitrososphaera evergladensis SR1,Candidatus Nitrososphaera evergladensis SR1,Ammonia-oxidizer
Go0101179,1216932,BACTERIAL,Clostridium bornimense M2/40,Clostridium bornimense,Lactose fermenting
Go0101274,113653,ARCHAEAL,Geoglobus ahangari 234,Geoglobus ahangari,Acetate oxidizer
Go0102832,1121424,BACTERIAL,Desulfotomaculum arcticum DSM 17038,Desulfotomaculum arcticum,Sulfate reducer
Go0102843,407022,BACTERIAL,Pseudosphingobacterium domesticum DSM 18733,Pseudosphingobacterium domesticum,Nitrate reducer
Go0102857,415015,BACTERIAL,Proteiniborus ethanoligenes DSM 21650,Proteiniborus ethanoligenes,Nitrate reducer
Go0102858,498292,BACTERIAL,Flavobacterium swingsii DSM 21789,Flavobacterium swingsii,Nitrate reducer
Go0102865,1121426,BACTERIAL,Desulfallas geothermicus DSM 3669,Desulfallas geothermicus,Sulfate reducer
Go0102899,1121431,BACTERIAL,Desulfallas thermosapovorans DSM 6562,Desulfallas thermosapovorans,Sulfate reducer
Go0102903,57664,BACTERIAL,Desulfuromonas thiophila DSM 8987,Desulfuromonas thiophila,Acetate oxidizer
Go0102903,57664,BACTERIAL,Desulfuromonas thiophila DSM 8987,Desulfuromonas thiophila,Sulfur reducer
Go0103114,1520,BACTERIAL,Clostridium beijerinckii 4J9,Clostridium beijerinckii,Solvent producer
Go0103130,1560,BACTERIAL,Moorella thermoautotrophica JW701/3,Moorella thermoautotrophica,Acetate producer
Go0103130,1560,BACTERIAL,Moorella thermoautotrophica JW701/3,Moorella thermoautotrophica,Acetogen
Go0103130,1560,BACTERIAL,Moorella thermoautotrophica JW701/3,Moorella thermoautotrophica,Carbon dioxide fixation
Go0103153,1520,BACTERIAL,Clostridium beijerinckii NRRL B-591,Clostridium beijerinckii,Solvent producer
Go0103155,1520,BACTERIAL,Clostridium beijerinckii A-21,Clostridium beijerinckii,Solvent producer
Go0103157,1520,BACTERIAL,Clostridium beijerinckii NRRL B-596,Clostridium beijerinckii,Solvent producer
Go0103158,1520,BACTERIAL,Clostridium beijerinckii ATCC 39058,Clostridium beijerinckii,Solvent producer
Go0103164,1520,BACTERIAL,Clostridium beijerinckii Ng 34,Clostridium beijerinckii,Solvent producer
Go0103165,1520,BACTERIAL,Clostridium beijerinckii NRRL B-528,Clostridium beijerinckii,Solvent producer
Go0103166,1488,BACTERIAL,Clostridium acetobutylicum Weizman,Clostridium acetobutylicum,Solvent producer
Go0103167,84029,BACTERIAL,Clostridium roseum Wis 42-A,Clostridium roseum,Solvent producer
Go0103178,1520,BACTERIAL,Clostridium beijerinckii 59B,Clostridium beijerinckii,Solvent producer
Go0103623,116849,BACTERIAL,Azomonas agilis DSM 375,Azomonas agilis,Nitrogen fixation
Go0103624,53254,BACTERIAL,Bosea thiooxidans DSM 9653,Bosea thiooxidans,Sulfur oxidizer
Go0103923,876,BACTERIAL,Desulfovibrio desulfuricans desulfuricans NCIMB 8338,Desulfovibrio desulfuricans,Sulfate reducer
Go0103931,880,BACTERIAL,Desulfovibrio salexigens NCIMB 8308,Desulfovibrio salexigens,Sulfate reducer
Go0104087,46680,BACTERIAL,Pseudomonas nitroreducens DPB,Pseudomonas nitroreducens,Nitrate reducer
Go0104088,46680,BACTERIAL,Pseudomonas nitroreducens B,Pseudomonas nitroreducens,Nitrate reducer
Go0104094,1485,BACTERIAL,Clostridium sp. 1,Clostridium sp. 1,Xylan degrader
Go0104095,1485,BACTERIAL,Clostridium sp. 2,Clostridium sp. 2,Xylan degrader
Go0104096,541000,BACTERIAL,Ruminococcaceae sp. 3,Ruminococcaceae sp. 3,Xylan degrader
Go0105378,1485,BACTERIAL,Clostridium sp. 4,Clostridium sp. 4,Xylan degrader
Go0105379,1485,BACTERIAL,Clostridium sp. 5,Clostridium sp. 5,Xylan degrader
Go0105380,1485,BACTERIAL,Clostridium sp. 6,Clostridium sp. 6,Xylan degrader
Go0105381,1485,BACTERIAL,Clostridium sp. 7,Clostridium sp. 7,Xylan degrader
Go0105962,65959,BACTERIAL,Acetobacter pomorum DmCS_004,Acetobacter pomorum,Acetotrophic
Go0106435,1538640,BACTERIAL,Smithella sp. F21,Smithella sp. F21,Alkane degrader
Go0106921,1235834,BACTERIAL,Enterobacter sacchari MJ18,Enterobacter sacchari,Nitrogen fixation
Go0107589,1121915,BACTERIAL,Geoalkalibacter ferrihydriticus DSM 17813,Geoalkalibacter ferrihydriticus,Iron reducer
Go0107741,2317,ARCHAEAL,Methanosphaera stadtmanae WGK6,Methanosphaera stadtmanae,Methanogen
Go0107748,2317,ARCHAEAL,Methanosphaera stadtmanae RFMS,Methanosphaera stadtmanae,Methanogen
Go0107750,319238,BACTERIAL,Sediminicola luteus PMAOS-27,Sediminicola luteus,Nitrate reducer
Go0110139,442899,BACTERIAL,Halolactibacillus alkaliphilums CGMCC 1.6843,Halolactibacillus alkaliphilums,Haloalkalophile
Go0113869,1582439,ARCHAEAL,Nitrosopumilus piranensis D3C,Nitrosopumilus piranensis,Ammonia-oxidizer
Go0113870,1580092,ARCHAEAL,Nitrosopumilus adriaticus NF5,Nitrosopumilus adriaticus,Ammonia-oxidizer
Go0123267,1423824,BACTERIAL,Lactobacillus delbrueckii indicus DSM 15996,Lactobacillus delbrueckii,Homofermentative
Go0123276,1618,BACTERIAL,Lactobacillus mali ATCC 27304,Lactobacillus mali,Homofermentative
Go0123290,449659,BACTERIAL,Lactobacillus pobuzihii NBRC 103219,Lactobacillus pobuzihii,Homofermentative
Go0123291,1254,BACTERIAL,Pediococcus lolii DSM 19927,Pediococcus lolii,Homofermentative
Go0123299,1046596,BACTERIAL,Lactobacillus mali DSM 20444,Lactobacillus mali,Homofermentative
Go0123303,1242253,BACTERIAL,Lactobacillus pobuzihii E100301,Lactobacillus pobuzihii,Homofermentative
Go0123305,1291052,BACTERIAL,Lactobacillus sharpeae DSM 20505,Lactobacillus sharpeae,Homofermentative
Go0123311,1423719,BACTERIAL,Lactobacillus algidus DSM 15638,Lactobacillus algidus,Homofermentative
Go0123312,1423725,BACTERIAL,Lactobacillus aquaticus DSM 21051,Lactobacillus aquaticus,Homofermentative
Go0123313,1423730,BACTERIAL,Lactobacillus camelliae DSM 22697,Lactobacillus camelliae,Homofermentative
Go0123322,1423751,BACTERIAL,Lactobacillus gigeriorum DSM 23908,Lactobacillus gigeriorum,Homofermentative
Go0123325,1423758,BACTERIAL,Lactobacillus hominis DSM 23910,Lactobacillus hominis,Homofermentative
Go0123326,1423762,BACTERIAL,Lactobacillus jensenii DSM 20557,Lactobacillus jensenii,Homofermentative
Go0123328,1423767,BACTERIAL,Lactobacillus kitasatonis DSM 16761,Lactobacillus kitasatonis,Homofermentative
Go0123330,1423769,BACTERIAL,Lactobacillus manihotivorans DSM 13343,Lactobacillus manihotivorans,Homofermentative
Go0123334,1423775,BACTERIAL,Lactobacillus nodensis DSM 19682,Lactobacillus nodensis,Homofermentative
Go0123342,1423790,BACTERIAL,Lactobacillus pasteurii DSM 23907,Lactobacillus pasteurii,Homofermentative
Go0123345,1423799,BACTERIAL,Lactobacillus salivarius DSM 20555,Lactobacillus salivarius,Homofermentative
Go0123348,1423806,BACTERIAL,Lactobacillus sucicola DSM 21376,Lactobacillus sucicola,Homofermentative
Go0123350,1423810,BACTERIAL,Lactobacillus thailandensis DSM 22698,Lactobacillus thailandensis,Homofermentative
Go0123353,1423815,BACTERIAL,Lactobacillus versmoldensis DSM 14857,Lactobacillus versmoldensis,Homofermentative
Go0144365,1716143,BACTERIAL,Pseudodesulfovibrio indicus J2,Pseudodesulfovibrio indicus,Sulfate reducer
Go0145581,1191975,BACTERIAL,Endozoicomonas sp. Ez289,Endozoicomonas sp. Ez289,Undefined
Go0145582,1191983,BACTERIAL,Endozoicomonas sp. Ez302,Endozoicomonas sp. Ez302,Undefined
Go0145583,1113916,BACTERIAL,Hahella sp. NBRC 102623,Hahella sp. NBRC 102623,Undefined
Go0145611,1871174,BACTERIAL,Endozoicomonas sp. PII-02,Endozoicomonas sp. PII-02,Undefined
Go0145612,1871175,BACTERIAL,Endozoicomonas sp. VI-13,Endozoicomonas sp. VI-13,Undefined
Go0145624,376490,BACTERIAL,Desulfovibrio bizertensis MKS,Desulfovibrio bizertensis,Sulfate reducer
Go0145625,885,BACTERIAL,Desulfovibrio sp. BMSR,Desulfovibrio sp. BMSR,Sulfate reducer
Go0145757,77022,BACTERIAL,Cylindrospermopsis raciborskii MVCC14,Cylindrospermopsis raciborskii,Carbon dioxide fixation
Go0145814,1838280,BACTERIAL,Desulfotomaculum copahuensis CINDEFI1,Desulfotomaculum copahuensis,Sulfate reducer
Go0145836,12914,ARCHAEAL,Acidianus sp. DS-80,Acidianus sp. DS80,Sulfur metabolizing
Go0146111,497725,BACTERIAL,Kosakonia oryzae Ola 51,Kosakonia oryzae,Nitrogen fixation
Go0302677,1814290,BACTERIAL,Nitrosococcus wardiae D1FHS,Nitrosococcus wardiae,Ammonia-oxidizer
Go0302677,1814290,BACTERIAL,Nitrosococcus wardiae D1FHS,Nitrosococcus wardiae,Denitrifying
Go0302677,1814290,BACTERIAL,Nitrosococcus wardiae D1FHS,Nitrosococcus wardiae,Nitrifying
Go0305283,631220,BACTERIAL,Desulfovibrio sp. G11,Desulfovibrio sp. G11,Sulfate reducer
Go0336202,29581,BACTERIAL,Janthinobacterium lividum ERGS5:01,Janthinobacterium lividum,Undefined
Go0336203,104087,BACTERIAL,Pseudomonas frederiksbergensis ERDD5:01,Pseudomonas frederiksbergensis,Undefined
Go0336320,492670,BACTERIAL,Bacillus velezensis 2A-2B,Bacillus velezensis,Undefined
Go0357115,1886027,BACTERIAL,Mucilaginibacter sp. PPCGB 2223,Mucilaginibacter sp. PPCGB 2223,Polymer degrader
Go0357222,192421,BACTERIAL,Planococcus maritimus SAMP,Planococcus maritimus,Bacteriocins producer
Go0357229,383690,ARCHAEAL,Geogemma barossii 121,Geogemma barossii 121,Iron reducer
Go0357234,1048380,BACTERIAL,Fusibacter sp. 3D3,Fusibacter sp. 3D3,Arsenate-respiring
Go0357285,1273541,ARCHAEAL,Pyrodictium delaneyi hulk,Pyrodictium delaneyi,Iron reducer
Go0358204,1936003,BACTERIAL,Phycisphaerae bacterium ST-NAGAB-D1,Phycisphaerae bacterium ST-NAGAB-D1,Sugars fermentor
Go0358364,517424,BACTERIAL,Salsuginibacillus halophilus CGMCC 1.07653,Salsuginibacillus halophilus,Haloalkalophile
Go0358480,283686,BACTERIAL,Kosakonia radicincitans GXGL-4A,Kosakonia radicincitans,Nitrogen fixation
Go0367166,936599,BACTERIAL,Bacillus sp. GZB,Bacillus sp. GZB,Degrades organic material
Go0367242,1287055,BACTERIAL,Brachyspira hampsonii bv. I NSH-16,Brachyspira hampsonii,Undefined
Go0368025,202746,BACTERIAL,Sulfurimonas sp. CVO,Sulfurimonas sp. CVO,Sulfide oxidizer
Go0369216,1981983,BACTERIAL,Citrobacter sp. L55,Citrobacter sp.,Arsenate-respiring
Go0369638,471,BACTERIAL,Acinetobacter calcoaceticus CA16,Acinetobacter calcoaceticus,Undefined
Go0372727,28108,BACTERIAL,Alteromonas macleodii BGP14,Alteromonas macleodii,MTBE degrader
Go0383714,229007,BACTERIAL,Halomonas ventosae NRS2HaP1,Halomonas ventosae,Auxotroph
Go0390082,1377992,ARCHAEAL,Halovenus sp. WSH3,Halovenus sp. WSH3,Carbon monoxide oxidizer
Go0390083,43927,ARCHAEAL,Halobaculum sp. WSA2,Halobaculum sp. WSA2,Carbon monoxide oxidizer
Go0390084,121871,ARCHAEAL,Haloterrigena sp. P1A,Haloterrigena sp. P1A,Carbon monoxide oxidizer
Go0390085,1081782,BACTERIAL,Paraburkholderia hiiakae I2,Paraburkholderia hiiakae,Carbon monoxide oxidizer
Go0390086,580937,BACTERIAL,Paraburkholderia metrosideri DNBP6-1,Paraburkholderia metrosideri,Carbon monoxide oxidizer
Go0390087,1081790,BACTERIAL,Paraburkholderia peleae PP52-1,Paraburkholderia peleae,Carbon monoxide oxidizer
Go0390781,414771,BACTERIAL,Paenibacillus donghaensis KCTC 13049,Paenibacillus donghaensis,Xylan degrader
Go0401503,1915388,BACTERIAL,Achromobacter sp. KAs 3-5,Achromobacter sp. KAs 3-5,Acid-producing
Go0402240,53358,BACTERIAL,Intrasporangium calvum C5,Intrasporangium calvum,Denitrifying
Go0403198,222,BACTERIAL,Achromobacter sp. Culture B,Achromobacter sp. Culture B,Sulfur oxidizer
Go0403283,196180,BACTERIAL,Anoxybacillus kamchatkensis NASTPD13,Anoxybacillus kamchatkensis,Xylan degrader
Go0418769,1500538,BACTERIAL,Teredinibacter waterburyi Bs02,Teredinibacter waterburyi,Cellulose degrader
Go0418830,580370,BACTERIAL,Zetaproteobacteria bacterium EBB1,Zetaproteobacteria bacterium EBB1,Iron oxidizer
Go0446186,1898979,BACTERIAL,Sodalis lignotolerans 159R,Sodalis lignotolerans,Lignin degrader
Go0451720,1177755,BACTERIAL,Methyloligella halotolerans VKM B-2706,Methyloligella halotolerans,Methylotrophic
Go0453510,59893,BACTERIAL,Paenibacillus peoriae NMA1017,Paenibacillus peoriae,Utilize carbohydrates
Go0454182,2054902,BACTERIAL,Rhodococcus sp. AQ5-07,Rhodococcus sp. AQ5-07,Degrades aromatic hydrocarbons
Go0454931,1266720,BACTERIAL,Moorella stamsii DSM 26217,Moorella stamsii,Carbon monoxide oxidizer
Go0455517,1670455,ARCHAEAL,Sulfodiicoccus acidiphilus HS-1,Sulfodiicoccus acidiphilus,Utilize carbohydrates
Go0460239,1512,BACTERIAL,Lachnoclostridium symbiosum LT0011,Lachnoclostridium symbiosum,Undefined
Go0481300,105612,BACTERIAL,Lactobacillus algidus CMTALT10,Lactobacillus algidus,Homofermentative
Go0481398,1364,BACTERIAL,Lactococcus piscium CMTALT02,Lactococcus piscium,Homofermentative
