PROJECT_ID	ORGANISM_ID	PROJECT_STATUS	ANALYSIS_PROJECT_ID	EST_SIZE
206090	366930	Complete and Published	174709	4685849
206091	366931	Complete and Published	175376	4685838
206092	366932	Complete and Published	175561	4680996
206093	366933	Complete and Published	175714	4712309
206094	366934	Complete and Published	174896	4685844
206096	366936	Complete and Published	175234	4685848
206097	366937	Complete and Published	175068	4685848
206098	366938	Complete and Published	175051	4685848
206099	366939	Complete and Published	175551	4685849
206100	366940	Complete and Published	174899	4685839
206101	366941	Complete and Published	175562	4685850
206102	366942	Complete and Published	175243	4686535
148218	142785	Permanent Draft	130541	2053063
148591	143148	Permanent Draft	130089	1716539
148601	143158	Permanent Draft	130102	1493263
127885	120197	Permanent Draft	104918	5814498
149688	144095	Permanent Draft	133073	2980486
149699	144106	Permanent Draft	132939	7019504
150593	144963	Permanent Draft	132568	4857014
32332	32332	Permanent Draft	58314	4391906
37092	37092	Complete and Published	24228	821813
144266	139198	Permanent Draft	124810	4016526
144333	139265	Permanent Draft	124212	4638776
144225	139158	Permanent Draft	126934	3000504
209324	368265	Complete and Published	182918	6079870
209324	368265	Complete and Published	248449	6080940
146084	140918	Permanent Draft	124549	4912223
146088	140922	Permanent Draft	124535	4742114
146092	140926	Permanent Draft	124539	5222821
209329	368285	Permanent Draft	183005	7027501
209332	368288	Permanent Draft	183008	5058181
133411	125138	Permanent Draft	112223	4998790
217227	370845	Permanent Draft	193647	7178201
219026	372240	Permanent Draft	195754	1355
219027	372241	Permanent Draft	195755	1395
219028	372242	Permanent Draft	195756	1407
219029	372243	Permanent Draft	195757	6918
219030	372244	Permanent Draft	195758	1451
219031	372245	Permanent Draft	195759	12028
219032	372246	Permanent Draft	195760	18761
219033	372247	Permanent Draft	195761	8487
219034	372248	Permanent Draft	195762	8314
219036	372250	Permanent Draft	195764	2042
219037	372251	Permanent Draft	195765	8359
219039	372253	Permanent Draft	195767	13811
219041	372255	Permanent Draft	195769	3410
219044	372258	Permanent Draft	195772	4026
219541	372768	Permanent Draft	196653	6968968
219543	372770	Permanent Draft	196655	5272965
219546	372775	Permanent Draft	196658	4813061
219547	372776	Permanent Draft	196659	6582042
219548	372777	Permanent Draft	196660	4862048
219557	372791	Permanent Draft	196676	6352938
219558	372792	Permanent Draft	196677	6624812
18952	18952	Permanent Draft	23660	2793037
82397	82397	Permanent Draft	46346	7896
48315	48315	Complete and Published	69347	1791508
69880	69880	Permanent Draft	60418	2738267
33885	33885	Permanent Draft	32133	5033000
202546	363467	Permanent Draft	176840	4389520
202547	363468	Permanent Draft	176841	4350750
202548	363469	Permanent Draft	174354	4392170
202549	363470	Permanent Draft	174355	4401780
202550	363471	Permanent Draft	174356	4389510
202551	363472	Permanent Draft	177804	4391690
202552	363473	Permanent Draft	174357	4409810
202553	363474	Permanent Draft	174358	4392420
202554	363475	Permanent Draft	176842	4402990
202555	363476	Permanent Draft	177805	4394270
202556	363477	Permanent Draft	176843	4353160
202557	363478	Permanent Draft	176844	4401600
202558	363479	Permanent Draft	174359	4355240
206103	366943	Complete and Published	175716	4685850
206104	366944	Complete and Published	174900	4685841
206105	366945	Complete and Published	174733	4685847
206107	366947	Complete and Published	174736	4685849
206108	366948	Complete and Published	174905	4685849
206110	366950	Complete and Published	175226	4685834
206111	366951	Complete and Published	175379	4685835
206112	366952	Complete and Published	174884	4654156
206113	366953	Complete and Published	175704	4685849
206114	366954	Complete and Published	175703	4685847
206115	366955	Complete and Published	174707	4685836
90546	90546	Permanent Draft	80173	59231
113784	111687	Permanent Draft	220633	38803150
117904	114164	Permanent Draft	77608	13096531
118554	114734	Permanent Draft	77346	7552267
118575	114755	Complete and Published	77857	7296458
122617	117665	Permanent Draft	98557	5225884
144458	139387	Permanent Draft	125692	4871815
88709	88709	Permanent Draft	8050	2033794
144385	139317	Permanent Draft	127274	7846227
144705	139623	Complete and Published	125203	4959179
144983	139894	Permanent Draft	124313	4947895
144769	139687	Complete and Published	123676	4481256
41073	41073	Permanent Draft	12952	1367289
71221	71221	Permanent Draft	43048	4379479
209392	368314	Permanent Draft	183211	6686819
209417	368327	Complete and Published	183338	5352051
209418	368329	Permanent Draft	183340	5651285
209419	368330	Permanent Draft	183341	5674090
209448	368336	Permanent Draft	183350	5362829
209448	368336	Permanent Draft	183351	5389178
209450	368338	Permanent Draft	183348	4886292
219045	372259	Permanent Draft	195773	3921
219046	372260	Permanent Draft	195774	3556
219047	372261	Permanent Draft	195775	3325
219048	372262	Permanent Draft	195776	3591
219049	372263	Permanent Draft	195777	3845
219055	372269	Permanent Draft	195783	3630
219058	372272	Permanent Draft	195786	3594
219059	372273	Permanent Draft	195787	1951
219067	372281	Permanent Draft	195795	2819
219068	372282	Permanent Draft	195796	2830
219072	372286	Permanent Draft	195800	3023
219076	372290	Permanent Draft	195804	2775
219077	372291	Permanent Draft	195805	3657
219078	372292	Permanent Draft	195806	3125
74764	74764	Permanent Draft	43655	4418953
50683	50683	Permanent Draft	220630	38494911
202559	363480	Permanent Draft	176845	4400630
202560	363481	Permanent Draft	177806	4398990
202561	363482	Permanent Draft	174360	4371600
202562	363483	Permanent Draft	174361	4388400
202563	363484	Permanent Draft	174362	4387720
202564	363485	Permanent Draft	176846	4393510
202565	363486	Permanent Draft	177807	4384190
202566	363487	Permanent Draft	176847	4398080
202567	363488	Permanent Draft	176848	4398940
202607	363528	Permanent Draft	176870	4401020
122240	117305	Permanent Draft	98303	6882454
125231	119306	Permanent Draft	102370	4355205
124347	118787	Permanent Draft	100652	4773976
131204	123243	Permanent Draft	106916	5648641
128632	120736	Permanent Draft	106316	2121886
125444	119519	Permanent Draft	102249	5690728
129271	121375	Permanent Draft	110036	7176156
132746	124491	Permanent Draft	111960	4785468
129721	121825	Permanent Draft	110700	4839334
132921	124664	Permanent Draft	112442	2894028
132439	124195	Permanent Draft	112503	4376431
130606	122655	Permanent Draft	106891	4739765
40542	40542	Permanent Draft	4803	2918226
116438	31555	Permanent Draft	74750	4459078
68753	68753	Permanent Draft	60577	2927655
145153	140056	Complete and Published	123585	3276390
145036	139946	Permanent Draft	125761	2920589
144207	139140	Complete and Published	123770	6868221
144751	139669	Permanent Draft	125387	5265933
144420	139351	Complete and Published	125011	6829406
1038	1038	Complete and Published	27825	2389526
1908	1908	Complete and Published	29354	1773136
219079	372293	Permanent Draft	195807	3207
219092	372306	Permanent Draft	195820	2296
219101	372315	Permanent Draft	195829	1740
219102	372316	Permanent Draft	195830	1719
219103	372317	Permanent Draft	195831	1415
219105	372319	Permanent Draft	195833	1938
219111	372325	Permanent Draft	195839	1729
219112	372326	Permanent Draft	195840	2313
219113	372327	Permanent Draft	195841	1991
219114	372328	Permanent Draft	195842	1855
219115	372329	Permanent Draft	195843	1754
219116	372330	Permanent Draft	195844	1703
219117	372331	Permanent Draft	195845	1405
219118	372332	Permanent Draft	195846	1475
117789	114079	Complete and Published	77909	1862444
206095	366935	Complete and Published	175235	4685848
163690	315213	Permanent Draft	139841	4722038
163784	315307	Permanent Draft	140528	4928876
163887	315410	Permanent Draft	139791	4778604
157013	302542	Permanent Draft	138907	3719665
161928	313453	Permanent Draft	141307	2122660
162533	314058	Permanent Draft	142557	1808790
164126	315649	Permanent Draft	139667	4730399
164158	315681	Permanent Draft	140437	4732117
163692	315215	Permanent Draft	140287	4721758
164191	315714	Permanent Draft	140444	4804501
162073	313598	Permanent Draft	142458	2111680
163726	315249	Permanent Draft	140279	4723154
164218	315741	Permanent Draft	139663	4690157
145238	140139	Permanent Draft	126994	2102298
69510	69510	Permanent Draft	60539	2925748
145259	140160	Permanent Draft	126004	4972509
50346	50346	Permanent Draft	54076	2878669
23220	23220	Complete and Published	11347	5164718
145965	140833	Complete and Published	125047	3787818
36031	36031	Permanent Draft	17056	5624526
145541	140426	Complete and Published	125231	2990027
145941	140809	Permanent Draft	123883	6694778
146022	140856	Complete and Published	123771	3707191
219119	372333	Permanent Draft	195847	1723
219120	372334	Permanent Draft	195848	1443
219121	372335	Permanent Draft	195849	1457
219122	372336	Permanent Draft	195850	1498
219123	372337	Permanent Draft	195851	1456
219124	372338	Permanent Draft	195852	1470
219125	372339	Permanent Draft	195853	1494
219126	372340	Permanent Draft	195854	1462
219127	372341	Permanent Draft	195855	1517
219128	372342	Permanent Draft	195856	1534
219129	372343	Permanent Draft	195857	1862
219130	372344	Permanent Draft	195858	1528
219142	372356	Permanent Draft	195871	1384
219143	372357	Permanent Draft	195872	1400
219965	373164	Complete and Published	197192	27685530
164239	315762	Permanent Draft	140397	4930751
164311	315834	Permanent Draft	140008	4717048
164353	315876	Permanent Draft	139935	4825000
164488	316011	Permanent Draft	140606	4708970
163102	314626	Permanent Draft	142656	4743110
163216	314740	Permanent Draft	144533	4931040
163360	314883	Permanent Draft	143774	4736700
163409	314932	Permanent Draft	140170	4693406
163574	315097	Permanent Draft	139705	4717857
163626	315149	Permanent Draft	140078	4733145
172521	327457	Permanent Draft	151189	8325873
184732	350526	Permanent Draft	165807	5506430
162685	314210	Permanent Draft	143299	2171320
163323	314847	Permanent Draft	143797	4813570
162857	314382	Permanent Draft	142960	2002060
164479	316002	Complete and Published	140846	4680000
164479	316002	Complete and Published	255652	4653630
162892	314417	Permanent Draft	142722	4971230
162451	313976	Permanent Draft	142317	2067000
162484	314009	Permanent Draft	142344	2104940
164123	315646	Permanent Draft	139664	4733016
162510	314035	Permanent Draft	142367	2040650
164159	315682	Permanent Draft	140452	4732245
162542	314067	Permanent Draft	142395	1966570
164192	315715	Permanent Draft	139788	4736496
20088	20088	Permanent Draft	16460	2298800
98982	98982	Permanent Draft	54395	43026
86713	86713	Permanent Draft	56240	3559280
146455	141281	Permanent Draft	127141	2905273
50097	50097	Permanent Draft	41422	2869802
47219	47219	Complete and Published	21822	2043655
219144	372358	Permanent Draft	195873	1688
219145	372359	Permanent Draft	195874	1705
219146	372360	Permanent Draft	195875	1932
219147	372361	Permanent Draft	195876	1642
219148	372362	Permanent Draft	195877	1618
219149	372363	Permanent Draft	195878	1548
219150	372364	Permanent Draft	195879	3660
219151	372365	Permanent Draft	195880	1803
219152	372366	Permanent Draft	195881	1739
219153	372367	Permanent Draft	195882	1484
219154	372368	Permanent Draft	195883	1764
219155	372369	Permanent Draft	195884	2009
219156	372370	Permanent Draft	195885	1814
219157	372371	Permanent Draft	195886	1634
219976	373175	Complete and Published	197222	13162108
220522	373421	Permanent Draft	197475	2338546
163108	314632	Permanent Draft	143657	4741850
163678	315201	Permanent Draft	139641	4760455
163128	314652	Permanent Draft	144432	4739250
163147	314671	Permanent Draft	144521	4819520
163193	314717	Permanent Draft	144442	4740260
164292	315815	Permanent Draft	139982	4731570
163228	314752	Permanent Draft	144489	5029300
163808	315331	Permanent Draft	140468	4736605
163282	314806	Permanent Draft	143803	4700900
164245	315768	Permanent Draft	140183	4721416
163706	315229	Permanent Draft	139768	4724074
162823	314348	Permanent Draft	142939	2063360
163845	315368	Permanent Draft	139890	4844949
184833	350627	Permanent Draft	158304	5404430
198223	359159	Complete and Published	172995	4007450
188541	354283	Permanent Draft	161599	4690810
22931	22931	Permanent Draft	20783	3751461
146222	141055	Permanent Draft	126545	4941097
148627	143184	Permanent Draft	130160	1196383
48461	48461	Permanent Draft	59426	4673684
40304	40304	Permanent Draft	29401	4347
214338	369397	Complete and Published	188924	128083
214759	369431	Permanent Draft	189689	4690596
214760	369432	Permanent Draft	189690	6549249
214766	369438	Permanent Draft	189696	4048139
214772	369444	Permanent Draft	189706	6718814
217397	370995	Permanent Draft	193655	7274739
217409	371007	Permanent Draft	193642	6585081
219159	372373	Permanent Draft	195888	7788
219160	372374	Permanent Draft	195889	8554
219161	372375	Permanent Draft	195890	8824
219169	372383	Permanent Draft	195898	7494
219170	372384	Permanent Draft	195899	6465
219171	372385	Permanent Draft	195900	4173
219172	372386	Permanent Draft	195901	13656
219173	372387	Permanent Draft	195902	3825
219174	372388	Permanent Draft	195903	15137
219175	372389	Permanent Draft	195904	3716
219178	372392	Permanent Draft	195907	7043
219179	372393	Permanent Draft	195908	8436
219180	372394	Permanent Draft	195909	6367
219181	372395	Permanent Draft	195910	2588
220006	373202	Complete and Published	197252	20858976
220018	373214	Complete and Published	197264	20547992
220536	373435	Permanent Draft	197600	5790549
163835	315358	Permanent Draft	139875	4723220
164351	315874	Permanent Draft	139631	4825778
163301	314825	Permanent Draft	144567	4720700
163884	315407	Permanent Draft	139901	4698494
164390	315913	Permanent Draft	140798	4719460
164436	315959	Permanent Draft	140867	4698460
163393	314916	Permanent Draft	140243	4747486
164476	315999	Permanent Draft	140633	4740120
163450	314973	Permanent Draft	140264	4726574
162942	314467	Permanent Draft	142608	4716470
163479	315002	Permanent Draft	140207	4802898
164551	316074	Permanent Draft	140612	4708410
23979	23979	Permanent Draft	15089	3322247
81500	81500	Complete and Published	58067	31002
81014	81014	Complete and Published	40736	8550
19741	19741	Permanent Draft	17253	4017618
149793	144198	Permanent Draft	132904	4967857
21264	21264	Permanent Draft	20580	4902902
150807	145172	Complete and Published	133386	2509470
214773	369445	Permanent Draft	189707	6630198
214774	369446	Permanent Draft	189708	6719714
214780	369452	Permanent Draft	189718	4114334
214781	369453	Permanent Draft	189719	4114482
214784	369456	Permanent Draft	189722	4833665
214790	369462	Permanent Draft	189728	7284992
214791	369463	Permanent Draft	189729	7282815
214794	369466	Permanent Draft	189732	7285013
214796	369468	Permanent Draft	189734	5944758
214799	369471	Permanent Draft	189737	6767879
214802	369474	Permanent Draft	189740	5199923
214807	369479	Permanent Draft	189745	6409078
214810	369482	Permanent Draft	189760	7065685
218808	372033	Complete and Published	194248	2902896
219184	372398	Permanent Draft	195913	3814
219185	372399	Permanent Draft	195914	16792
219186	372400	Permanent Draft	195915	4268
219188	372402	Permanent Draft	195917	4438
