species_tax_id,species,host,data_source,pathogen
13373,Burkholderia mallei,NA,https://nmdc.cn/gcpathogen/,TRUE
35703,Citrobacter amalonaticus,NA,https://nmdc.cn/gcpathogen/,TRUE
1579,Lactobacillus acidophilus,NA,https://nmdc.cn/gcpathogen/,TRUE
299767,Enterobacter ludwigii,NA,https://nmdc.cn/gcpathogen/,TRUE
1302,Streptococcus gordonii,NA,https://nmdc.cn/gcpathogen/,TRUE
518,Bordetella bronchiseptica,NA,https://nmdc.cn/gcpathogen/,TRUE
614,Serratia liquefaciens,NA,https://nmdc.cn/gcpathogen/,TRUE
1288,Staphylococcus xylosus,NA,https://nmdc.cn/gcpathogen/,TRUE
1346,Streptococcus iniae,NA,https://nmdc.cn/gcpathogen/,TRUE
837,Porphyromonas gingivalis,NA,https://nmdc.cn/gcpathogen/,TRUE
35814,Bordetella holmesii,NA,https://nmdc.cn/gcpathogen/,TRUE
29382,Staphylococcus cohnii,NA,https://nmdc.cn/gcpathogen/,TRUE
40216,Acinetobacter radioresistens,NA,https://nmdc.cn/gcpathogen/,TRUE
108980,Acinetobacter ursingii,NA,https://nmdc.cn/gcpathogen/,TRUE
329,Ralstonia pickettii,NA,https://nmdc.cn/gcpathogen/,TRUE
83554,Chlamydia psittaci,NA,https://nmdc.cn/gcpathogen/,TRUE
1452,Bacillus atrophaeus,NA,https://nmdc.cn/gcpathogen/,TRUE
40215,Acinetobacter junii,NA,https://nmdc.cn/gcpathogen/,TRUE
588,Providencia stuartii,NA,https://nmdc.cn/gcpathogen/,TRUE
29461,Brucella suis,NA,https://nmdc.cn/gcpathogen/,TRUE
413503,Cronobacter malonaticus,NA,https://nmdc.cn/gcpathogen/,TRUE
1530123,Acinetobacter seifertii,NA,https://nmdc.cn/gcpathogen/,TRUE
47880,Pseudomonas fulva,NA,https://nmdc.cn/gcpathogen/,TRUE
93064,Sphingomonas koreensis,NA,https://nmdc.cn/gcpathogen/,TRUE
196024,Aeromonas dhakensis,NA,https://nmdc.cn/gcpathogen/,TRUE
1363,Lactococcus garvieae,NA,https://nmdc.cn/gcpathogen/,TRUE
726,Haemophilus haemolyticus,NA,https://nmdc.cn/gcpathogen/,TRUE
67824,Citrobacter farmeri,NA,https://nmdc.cn/gcpathogen/,TRUE
106648,Acinetobacter bereziniae,NA,https://nmdc.cn/gcpathogen/,TRUE
337,Burkholderia glumae,NA,https://nmdc.cn/gcpathogen/,TRUE
213,Helicobacter cinaedi,NA,https://nmdc.cn/gcpathogen/,TRUE
1505,Paeniclostridium sordellii,NA,https://nmdc.cn/gcpathogen/,TRUE
83555,Chlamydia abortus,NA,https://nmdc.cn/gcpathogen/,TRUE
33945,Enterococcus avium,NA,https://nmdc.cn/gcpathogen/,TRUE
315405,Streptococcus gallolyticus,NA,https://nmdc.cn/gcpathogen/,TRUE
413497,Cronobacter dublinensis,NA,https://nmdc.cn/gcpathogen/,TRUE
511,Alcaligenes faecalis,NA,https://nmdc.cn/gcpathogen/,TRUE
40214,Acinetobacter johnsonii,NA,https://nmdc.cn/gcpathogen/,TRUE
1512,[Clostridium] symbiosum,NA,https://nmdc.cn/gcpathogen/,TRUE
1772,Mycobacterium smegmatis,NA,https://nmdc.cn/gcpathogen/,TRUE
1774,Mycobacterium chelonae,NA,https://nmdc.cn/gcpathogen/,TRUE
83559,Chlamydia suis,NA,https://nmdc.cn/gcpathogen/,TRUE
150055,Streptococcus lutetiensis,NA,https://nmdc.cn/gcpathogen/,TRUE
29430,Acinetobacter haemolyticus,NA,https://nmdc.cn/gcpathogen/,TRUE
1295,Staphylococcus schleiferi,NA,https://nmdc.cn/gcpathogen/,TRUE
1310,Streptococcus sobrinus,NA,https://nmdc.cn/gcpathogen/,TRUE
29466,Veillonella parvula,NA,https://nmdc.cn/gcpathogen/,TRUE
76759,Pseudomonas monteilii,NA,https://nmdc.cn/gcpathogen/,TRUE
1499973,Escherichia marmotae,NA,https://nmdc.cn/gcpathogen/,TRUE
238,Elizabethkingia meningoseptica,NA,https://nmdc.cn/gcpathogen/,TRUE
53346,Enterococcus mundtii,NA,https://nmdc.cn/gcpathogen/,TRUE
504,Kingella kingae,NA,https://nmdc.cn/gcpathogen/,TRUE
859,Fusobacterium necrophorum,NA,https://nmdc.cn/gcpathogen/,TRUE
28090,Acinetobacter lwoffii,NA,https://nmdc.cn/gcpathogen/,TRUE
28132,Prevotella melaninogenica,NA,https://nmdc.cn/gcpathogen/,TRUE
1338,Streptococcus intermedius,NA,https://nmdc.cn/gcpathogen/,TRUE
529,Ochrobactrum anthropi,NA,https://nmdc.cn/gcpathogen/,TRUE
170573,Staphylococcus pettenkoferi,NA,https://nmdc.cn/gcpathogen/,TRUE
60133,Prevotella pallens,NA,https://nmdc.cn/gcpathogen/,TRUE
1335,Streptococcus equinus,NA,https://nmdc.cn/gcpathogen/,TRUE
28172,Vibrio metschnikovii,NA,https://nmdc.cn/gcpathogen/,TRUE
198,Campylobacter hyointestinalis,NA,https://nmdc.cn/gcpathogen/,TRUE
1638,Listeria ivanovii,NA,https://nmdc.cn/gcpathogen/,TRUE
1768,Mycobacterium kansasii,NA,https://nmdc.cn/gcpathogen/,TRUE
65058,Corynebacterium ulcerans,NA,https://nmdc.cn/gcpathogen/,TRUE
154046,Hungatella hathewayi,NA,https://nmdc.cn/gcpathogen/,TRUE
45634,Streptococcus cristatus,NA,https://nmdc.cn/gcpathogen/,TRUE
47466,Borrelia miyamotoi,NA,https://nmdc.cn/gcpathogen/,TRUE
37329,Nocardia farcinica,NA,https://nmdc.cn/gcpathogen/,TRUE
1513,Clostridium tetani,NA,https://nmdc.cn/gcpathogen/,TRUE
1863,Dermatophilus congolensis,NA,https://nmdc.cn/gcpathogen/,TRUE
29363,Clostridium paraputrificum,NA,https://nmdc.cn/gcpathogen/,TRUE
487316,Acinetobacter soli,NA,https://nmdc.cn/gcpathogen/,TRUE
631,Yersinia intermedia,NA,https://nmdc.cn/gcpathogen/,TRUE
126385,Providencia alcalifaciens,NA,https://nmdc.cn/gcpathogen/,TRUE
569,Hafnia alvei,NA,https://nmdc.cn/gcpathogen/,TRUE
169292,Corynebacterium aurimucosum,NA,https://nmdc.cn/gcpathogen/,TRUE
1465,Brevibacillus laterosporus,NA,https://nmdc.cn/gcpathogen/,TRUE
1648,Erysipelothrix rhusiopathiae,NA,https://nmdc.cn/gcpathogen/,TRUE
28131,Prevotella intermedia,NA,https://nmdc.cn/gcpathogen/,TRUE
38323,Bartonella henselae,NA,https://nmdc.cn/gcpathogen/,TRUE
703,Plesiomonas shigelloides,NA,https://nmdc.cn/gcpathogen/,TRUE
29484,Yersinia frederiksenii,NA,https://nmdc.cn/gcpathogen/,TRUE
45972,Staphylococcus pasteuri,NA,https://nmdc.cn/gcpathogen/,TRUE
1343,Streptococcus vestibularis,NA,https://nmdc.cn/gcpathogen/,TRUE
1766,Mycobacterium fortuitum,NA,https://nmdc.cn/gcpathogen/,TRUE
228604,Prevotella salivae,NA,https://nmdc.cn/gcpathogen/,TRUE
35790,Rickettsia japonica,NA,https://nmdc.cn/gcpathogen/,TRUE
82996,Serratia plymuthica,NA,https://nmdc.cn/gcpathogen/,TRUE
470565,Prevotella histicola,NA,https://nmdc.cn/gcpathogen/,TRUE
585,Proteus vulgaris,NA,https://nmdc.cn/gcpathogen/,TRUE
35818,Helicobacter pullorum,NA,https://nmdc.cn/gcpathogen/,TRUE
544580,Actinomyces oris,NA,https://nmdc.cn/gcpathogen/,TRUE
839,Prevotella ruminicola,NA,https://nmdc.cn/gcpathogen/,TRUE
948,Anaplasma phagocytophilum,NA,https://nmdc.cn/gcpathogen/,TRUE
1261,Peptostreptococcus anaerobius,NA,https://nmdc.cn/gcpathogen/,TRUE
650,Aeromonas jandaei,NA,https://nmdc.cn/gcpathogen/,TRUE
651,Aeromonas media,NA,https://nmdc.cn/gcpathogen/,TRUE
76860,Streptococcus constellatus,NA,https://nmdc.cn/gcpathogen/,TRUE
198620,Pseudomonas koreensis,NA,https://nmdc.cn/gcpathogen/,TRUE
539813,Enterobacter mori,NA,https://nmdc.cn/gcpathogen/,TRUE
730,[Haemophilus] ducreyi,NA,https://nmdc.cn/gcpathogen/,TRUE
1661,Trueperella pyogenes,NA,https://nmdc.cn/gcpathogen/,TRUE
2047,Rothia dentocariosa,NA,https://nmdc.cn/gcpathogen/,TRUE
2095,Mycoplasma capricolum,NA,https://nmdc.cn/gcpathogen/,TRUE
28449,Neisseria subflava,NA,https://nmdc.cn/gcpathogen/,TRUE
310300,Bacteroides pyogenes,NA,https://nmdc.cn/gcpathogen/,TRUE
674,Vibrio mimicus,NA,https://nmdc.cn/gcpathogen/,TRUE
860,Fusobacterium periodonticum,NA,https://nmdc.cn/gcpathogen/,TRUE
1655,Actinomyces naeslundii,NA,https://nmdc.cn/gcpathogen/,TRUE
33033,Parvimonas micra,NA,https://nmdc.cn/gcpathogen/,TRUE
36855,Brucella canis,NA,https://nmdc.cn/gcpathogen/,TRUE
197614,Streptococcus pasteurianus,NA,https://nmdc.cn/gcpathogen/,TRUE
1559,Clostridium tertium,NA,https://nmdc.cn/gcpathogen/,TRUE
39778,Veillonella dispar,NA,https://nmdc.cn/gcpathogen/,TRUE
61652,Serratia rubidaea,NA,https://nmdc.cn/gcpathogen/,TRUE
67826,Citrobacter sedlakii,NA,https://nmdc.cn/gcpathogen/,TRUE
72557,Achromobacter ruhlandii,NA,https://nmdc.cn/gcpathogen/,TRUE
636,Edwardsiella tarda,NA,https://nmdc.cn/gcpathogen/,TRUE
34105,Streptobacillus moniliformis,NA,https://nmdc.cn/gcpathogen/,TRUE
38289,Corynebacterium jeikeium,NA,https://nmdc.cn/gcpathogen/,TRUE
38290,Corynebacterium macginleyi,NA,https://nmdc.cn/gcpathogen/,TRUE
39777,Veillonella atypica,NA,https://nmdc.cn/gcpathogen/,TRUE
152500,Burkholderia dolosa,NA,https://nmdc.cn/gcpathogen/,TRUE
803,Bartonella quintana,NA,https://nmdc.cn/gcpathogen/,TRUE
69218,Enterobacter cancerogenus,NA,https://nmdc.cn/gcpathogen/,TRUE
484,Neisseria flavescens,NA,https://nmdc.cn/gcpathogen/,TRUE
29494,Vibrio furnissii,NA,https://nmdc.cn/gcpathogen/,TRUE
36808,Corynebacterium bovis,NA,https://nmdc.cn/gcpathogen/,TRUE
68892,Streptococcus infantis,NA,https://nmdc.cn/gcpathogen/,TRUE
539,Eikenella corrodens,NA,https://nmdc.cn/gcpathogen/,TRUE
214473,Staphylococcus nepalensis,NA,https://nmdc.cn/gcpathogen/,TRUE
1329,Streptococcus canis,NA,https://nmdc.cn/gcpathogen/,TRUE
28129,Prevotella denticola,NA,https://nmdc.cn/gcpathogen/,TRUE
37637,Corynebacterium pseudodiphtheriticum,NA,https://nmdc.cn/gcpathogen/,TRUE
47885,Pseudomonas oryzihabitans,NA,https://nmdc.cn/gcpathogen/,TRUE
133448,Citrobacter youngae,NA,https://nmdc.cn/gcpathogen/,TRUE
386414,Prevotella timonensis,NA,https://nmdc.cn/gcpathogen/,TRUE
28133,Prevotella nigrescens,NA,https://nmdc.cn/gcpathogen/,TRUE
108981,Acinetobacter schindleri,NA,https://nmdc.cn/gcpathogen/,TRUE
254785,Streptococcus halichoeri,NA,https://nmdc.cn/gcpathogen/,TRUE
24,Shewanella putrefaciens,NA,https://nmdc.cn/gcpathogen/,TRUE
408,Methylobacterium extorquens,NA,https://nmdc.cn/gcpathogen/,TRUE
758,Rodentibacter pneumotropicus,NA,https://nmdc.cn/gcpathogen/,TRUE
856,Fusobacterium varium,NA,https://nmdc.cn/gcpathogen/,TRUE
425941,Prevotella nanceiensis,NA,https://nmdc.cn/gcpathogen/,TRUE
482957,Burkholderia lata,NA,https://nmdc.cn/gcpathogen/,TRUE
113107,Streptococcus australis,NA,https://nmdc.cn/gcpathogen/,TRUE
225991,Comamonas aquatica,NA,https://nmdc.cn/gcpathogen/,TRUE
774,Bartonella bacilliformis,NA,https://nmdc.cn/gcpathogen/,TRUE
1561,Clostridium baratii,NA,https://nmdc.cn/gcpathogen/,TRUE
37372,Helicobacter bilis,NA,https://nmdc.cn/gcpathogen/,TRUE
85991,Chlamydia pecorum,NA,https://nmdc.cn/gcpathogen/,TRUE
200,Campylobacter curvus,NA,https://nmdc.cn/gcpathogen/,TRUE
783,Rickettsia rickettsii,NA,https://nmdc.cn/gcpathogen/,TRUE
28125,Prevotella bivia,NA,https://nmdc.cn/gcpathogen/,TRUE
29379,Staphylococcus auricularis,NA,https://nmdc.cn/gcpathogen/,TRUE
43769,Corynebacterium propinquum,NA,https://nmdc.cn/gcpathogen/,TRUE
106649,Acinetobacter guillouiae,NA,https://nmdc.cn/gcpathogen/,TRUE
488,Neisseria mucosa,NA,https://nmdc.cn/gcpathogen/,TRUE
28112,Tannerella forsythia,NA,https://nmdc.cn/gcpathogen/,TRUE
28127,Prevotella buccalis,NA,https://nmdc.cn/gcpathogen/,TRUE
781,Rickettsia conorii,NA,https://nmdc.cn/gcpathogen/,TRUE
1750,Pseudopropionibacterium propionicum,NA,https://nmdc.cn/gcpathogen/,TRUE
123899,Bordetella trematum,NA,https://nmdc.cn/gcpathogen/,TRUE
646,Aeromonas sobria,NA,https://nmdc.cn/gcpathogen/,TRUE
735,Haemophilus parahaemolyticus,NA,https://nmdc.cn/gcpathogen/,TRUE
782,Rickettsia prowazekii,NA,https://nmdc.cn/gcpathogen/,TRUE
1379,Gemella haemolysans,NA,https://nmdc.cn/gcpathogen/,TRUE
1809,Mycobacterium ulcerans,NA,https://nmdc.cn/gcpathogen/,TRUE
28130,Prevotella disiens,NA,https://nmdc.cn/gcpathogen/,TRUE
83558,Chlamydia pneumoniae,NA,https://nmdc.cn/gcpathogen/,TRUE
206,Campylobacter sputorum,NA,https://nmdc.cn/gcpathogen/,TRUE
861,Fusobacterium ulcerans,NA,https://nmdc.cn/gcpathogen/,TRUE
1542,Clostridium novyi,NA,https://nmdc.cn/gcpathogen/,TRUE
29508,Leptospira meyeri,NA,https://nmdc.cn/gcpathogen/,TRUE
37330,Nocardia nova,NA,https://nmdc.cn/gcpathogen/,TRUE
102862,Proteus penneri,NA,https://nmdc.cn/gcpathogen/,TRUE
280145,Acinetobacter genomosp. 13BJ,NA,https://nmdc.cn/gcpathogen/,TRUE
419005,Prevotella amnii,NA,https://nmdc.cn/gcpathogen/,TRUE
1501662,Streptococcus parasuis,NA,https://nmdc.cn/gcpathogen/,TRUE
140,Borrelia hermsii,NA,https://nmdc.cn/gcpathogen/,TRUE
450,Legionella longbeachae,NA,https://nmdc.cn/gcpathogen/,TRUE
1993,Actinomadura madurae,NA,https://nmdc.cn/gcpathogen/,TRUE
29389,Streptococcus alactolyticus,NA,https://nmdc.cn/gcpathogen/,TRUE
38301,Corynebacterium minutissimum,NA,https://nmdc.cn/gcpathogen/,TRUE
342113,Burkholderia oklahomensis,NA,https://nmdc.cn/gcpathogen/,TRUE
1267,Clostridium ventriculi,NA,https://nmdc.cn/gcpathogen/,TRUE
1725,Corynebacterium xerosis,NA,https://nmdc.cn/gcpathogen/,TRUE
1790,Mycobacterium asiaticum,NA,https://nmdc.cn/gcpathogen/,TRUE
70255,Staphylococcus condimenti,NA,https://nmdc.cn/gcpathogen/,TRUE
361101,Streptococcus pseudoporcinus,NA,https://nmdc.cn/gcpathogen/,TRUE
483,Neisseria cinerea,NA,https://nmdc.cn/gcpathogen/,TRUE
1340,Streptococcus porcinus,NA,https://nmdc.cn/gcpathogen/,TRUE
1780,Mycobacterium malmoense,NA,https://nmdc.cn/gcpathogen/,TRUE
1789,Mycobacterium xenopi,NA,https://nmdc.cn/gcpathogen/,TRUE
1823,Nocardia otitidiscaviarum,NA,https://nmdc.cn/gcpathogen/,TRUE
28126,Prevotella buccae,NA,https://nmdc.cn/gcpathogen/,TRUE
28128,Prevotella corporis,NA,https://nmdc.cn/gcpathogen/,TRUE
33047,Bartonella vinsonii,NA,https://nmdc.cn/gcpathogen/,TRUE
37326,Nocardia brasiliensis,NA,https://nmdc.cn/gcpathogen/,TRUE
84135,Gemella sanguinis,NA,https://nmdc.cn/gcpathogen/,TRUE
103621,Actinomyces urogenitalis,NA,https://nmdc.cn/gcpathogen/,TRUE
134601,Mycobacterium goodii,NA,https://nmdc.cn/gcpathogen/,TRUE
158484,Cedecea davisae,NA,https://nmdc.cn/gcpathogen/,TRUE
162426,Microbacterium hominis,NA,https://nmdc.cn/gcpathogen/,TRUE
280147,Acinetobacter courvalinii,NA,https://nmdc.cn/gcpathogen/,TRUE
488446,Burkholderia latens,NA,https://nmdc.cn/gcpathogen/,TRUE
747656,Streptococcus danieliae,NA,https://nmdc.cn/gcpathogen/,TRUE
256,Myroides odoratus,NA,https://nmdc.cn/gcpathogen/,TRUE
945,Ehrlichia chaffeensis,NA,https://nmdc.cn/gcpathogen/,TRUE
1529,Clostridium cadaveris,NA,https://nmdc.cn/gcpathogen/,TRUE
1824,Nocardia asteroides,NA,https://nmdc.cn/gcpathogen/,TRUE
28135,Prevotella oris,NA,https://nmdc.cn/gcpathogen/,TRUE
84024,Clostridium disporicum,NA,https://nmdc.cn/gcpathogen/,TRUE
108486,Corynebacterium falsenii,NA,https://nmdc.cn/gcpathogen/,TRUE
456,Legionella jordanis,NA,https://nmdc.cn/gcpathogen/,TRUE
478,Moraxella nonliquefaciens,NA,https://nmdc.cn/gcpathogen/,TRUE
736,Haemophilus paraphrohaemolyticus,NA,https://nmdc.cn/gcpathogen/,TRUE
840,Prevotella loescheii,NA,https://nmdc.cn/gcpathogen/,TRUE
849,Fusobacterium gonidiaformans,NA,https://nmdc.cn/gcpathogen/,TRUE
1326,Streptococcus acidominimus,NA,https://nmdc.cn/gcpathogen/,TRUE
72556,Achromobacter piechaudii,NA,https://nmdc.cn/gcpathogen/,TRUE
134533,Acinetobacter parvus,NA,https://nmdc.cn/gcpathogen/,TRUE
197575,Haemophilus aegyptius,NA,https://nmdc.cn/gcpathogen/,TRUE
626930,Bacteroides fluxus,NA,https://nmdc.cn/gcpathogen/,TRUE
652,Aeromonas schubertii,NA,https://nmdc.cn/gcpathogen/,TRUE
807,Bartonella elizabethae,NA,https://nmdc.cn/gcpathogen/,TRUE
1504,Clostridium septicum,NA,https://nmdc.cn/gcpathogen/,TRUE
1641,Listeria grayi,NA,https://nmdc.cn/gcpathogen/,TRUE
1769,Mycobacterium leprae,NA,https://nmdc.cn/gcpathogen/,TRUE
2097,Mycoplasma genitalium,NA,https://nmdc.cn/gcpathogen/,TRUE
28134,Prevotella oralis,NA,https://nmdc.cn/gcpathogen/,TRUE
28136,Prevotella oulorum,NA,https://nmdc.cn/gcpathogen/,TRUE
28264,Arcanobacterium haemolyticum,NA,https://nmdc.cn/gcpathogen/,TRUE
29460,Brucella neotomae,NA,https://nmdc.cn/gcpathogen/,TRUE
33045,Bartonella grahamii,NA,https://nmdc.cn/gcpathogen/,TRUE
120957,Nocardia abscessus,NA,https://nmdc.cn/gcpathogen/,TRUE
158822,Cedecea neteri,NA,https://nmdc.cn/gcpathogen/,TRUE
407975,Prevotella pleuritidis,NA,https://nmdc.cn/gcpathogen/,TRUE
447,Fluoribacter bozemanae,NA,https://nmdc.cn/gcpathogen/,TRUE
1035,Afipia felis,NA,https://nmdc.cn/gcpathogen/,TRUE
2061,Tsukamurella paurometabola,NA,https://nmdc.cn/gcpathogen/,TRUE
29419,Helicobacter canis,NA,https://nmdc.cn/gcpathogen/,TRUE
33989,Rickettsia amblyommatis,NA,https://nmdc.cn/gcpathogen/,TRUE
34059,Moraxella atlantae,NA,https://nmdc.cn/gcpathogen/,TRUE
41986,Agromyces mediolanus,NA,https://nmdc.cn/gcpathogen/,TRUE
52227,Prevotella dentalis,NA,https://nmdc.cn/gcpathogen/,TRUE
84025,Clostridium haemolyticum,NA,https://nmdc.cn/gcpathogen/,TRUE
123841,Helicobacter canadensis,NA,https://nmdc.cn/gcpathogen/,TRUE
134034,Corynebacterium freneyi,NA,https://nmdc.cn/gcpathogen/,TRUE
305719,Prevotella baroniae,NA,https://nmdc.cn/gcpathogen/,TRUE
326522,Neisseria animaloris,NA,https://nmdc.cn/gcpathogen/,TRUE
461393,Actinomyces massiliensis,NA,https://nmdc.cn/gcpathogen/,TRUE
1457153,Chlamydia gallinacea,NA,https://nmdc.cn/gcpathogen/,TRUE
1659,Actinomyces israelii,NA,https://nmdc.cn/gcpathogen/,TRUE
1783,Mycobacterium scrofulaceum,NA,https://nmdc.cn/gcpathogen/,TRUE
1784,Mycobacterium simiae,NA,https://nmdc.cn/gcpathogen/,TRUE
28123,Porphyromonas asaccharolytica,NA,https://nmdc.cn/gcpathogen/,TRUE
38288,Corynebacterium genitalium,NA,https://nmdc.cn/gcpathogen/,TRUE
42862,Rickettsia felis,NA,https://nmdc.cn/gcpathogen/,TRUE
83231,Prevotella brevis,NA,https://nmdc.cn/gcpathogen/,TRUE
95162,Nocardia beijingensis,NA,https://nmdc.cn/gcpathogen/,TRUE
176090,Streptococcus sinensis,NA,https://nmdc.cn/gcpathogen/,TRUE
267212,Neisseria bacilliformis,NA,https://nmdc.cn/gcpathogen/,TRUE
282402,Prevotella multiformis,NA,https://nmdc.cn/gcpathogen/,TRUE
141,Borrelia parkeri,NA,https://nmdc.cn/gcpathogen/,TRUE
28119,Bacteroides zoogleoformans,NA,https://nmdc.cn/gcpathogen/,TRUE
29520,Borrelia crocidurae,NA,https://nmdc.cn/gcpathogen/,TRUE
33040,Streptococcus milleri,NA,https://nmdc.cn/gcpathogen/,TRUE
35793,Rickettsia sibirica,NA,https://nmdc.cn/gcpathogen/,TRUE
37333,Nocardia transvalensis,NA,https://nmdc.cn/gcpathogen/,TRUE
52764,Bartonella alsatica,NA,https://nmdc.cn/gcpathogen/,TRUE
53429,Nocardia flavorosea,NA,https://nmdc.cn/gcpathogen/,TRUE
82348,Streptococcus pluranimalium,NA,https://nmdc.cn/gcpathogen/,TRUE
85688,Nocardia cerradoensis,NA,https://nmdc.cn/gcpathogen/,TRUE
123834,Haemophilus quentini,NA,https://nmdc.cn/gcpathogen/,TRUE
313439,Streptococcus massiliensis,NA,https://nmdc.cn/gcpathogen/,TRUE
334545,Rickettsia tamurae,NA,https://nmdc.cn/gcpathogen/,TRUE
1218315,Brucella inopinata,NA,https://nmdc.cn/gcpathogen/,TRUE
1389935,Achromobacter animicus,NA,https://nmdc.cn/gcpathogen/,TRUE
787,Rickettsia australis,NA,https://nmdc.cn/gcpathogen/,TRUE
1787,Mycobacterium szulgai,NA,https://nmdc.cn/gcpathogen/,TRUE
2122,Mycoplasma pirum,NA,https://nmdc.cn/gcpathogen/,TRUE
35794,Rickettsia slovaca,NA,https://nmdc.cn/gcpathogen/,TRUE
37328,Nocardia carnea,NA,https://nmdc.cn/gcpathogen/,TRUE
40834,Borrelia duttonii,NA,https://nmdc.cn/gcpathogen/,TRUE
44007,Enterococcus pseudoavium,NA,https://nmdc.cn/gcpathogen/,TRUE
52769,Actinomyces gerencseriae,NA,https://nmdc.cn/gcpathogen/,TRUE
55085,Streptococcus thoraltensis,NA,https://nmdc.cn/gcpathogen/,TRUE
57171,Corynebacterium mucifaciens,NA,https://nmdc.cn/gcpathogen/,TRUE
70856,Aeromonas popoffii,NA,https://nmdc.cn/gcpathogen/,TRUE
78535,Streptococcus viridans,NA,https://nmdc.cn/gcpathogen/,TRUE
92181,Bartonella koehlerae,NA,https://nmdc.cn/gcpathogen/,TRUE
151414,Afipia birgiae,NA,https://nmdc.cn/gcpathogen/,TRUE
165758,Streptococcus gallinaceus,NA,https://nmdc.cn/gcpathogen/,TRUE
211460,Afipia massiliensis,NA,https://nmdc.cn/gcpathogen/,TRUE
228599,Nocardia higoensis,NA,https://nmdc.cn/gcpathogen/,TRUE
229549,Streptococcus minor,NA,https://nmdc.cn/gcpathogen/,TRUE
242750,Prevotella bergensis,NA,https://nmdc.cn/gcpathogen/,TRUE
310514,Prevotella multisaccharivorax,NA,https://nmdc.cn/gcpathogen/,TRUE
340486,Prevotella conceptionensis,NA,https://nmdc.cn/gcpathogen/,TRUE
373638,Bartonella tamiae,NA,https://nmdc.cn/gcpathogen/,TRUE
444163,Brucella microti,NA,https://nmdc.cn/gcpathogen/,TRUE
502790,Aeromonas diversa,NA,https://nmdc.cn/gcpathogen/,TRUE
684066,Streptococcus lactarius,NA,https://nmdc.cn/gcpathogen/,TRUE
1068590,Rickettsia asembonensis,NA,https://nmdc.cn/gcpathogen/,TRUE
1141657,Nocardia vulneris,NA,https://nmdc.cn/gcpathogen/,TRUE
1433513,Streptococcus sp. ChDC B345,NA,https://nmdc.cn/gcpathogen/,TRUE
1494318,Candidatus Mycoplasma haemohominis,NA,https://nmdc.cn/gcpathogen/,TRUE
1674146,Borrelia mayonii,NA,https://nmdc.cn/gcpathogen/,TRUE
1776379,Prevotella sp. KHD1,NA,https://nmdc.cn/gcpathogen/,TRUE
649,Aeromonas eucrenophila,NA,https://nmdc.cn/gcpathogen/,TRUE
786,Rickettsia akari,NA,https://nmdc.cn/gcpathogen/,TRUE
951,Neorickettsia sennetsu,NA,https://nmdc.cn/gcpathogen/,TRUE
1034,Afipia clevelandensis,NA,https://nmdc.cn/gcpathogen/,TRUE
1498,Hathewaya histolytica,NA,https://nmdc.cn/gcpathogen/,TRUE
1658,Actinomyces bovis,NA,https://nmdc.cn/gcpathogen/,TRUE
33924,Mycoplasma testudinis,NA,https://nmdc.cn/gcpathogen/,TRUE
35788,Rickettsia africae,NA,https://nmdc.cn/gcpathogen/,TRUE
35789,Rickettsia helvetica,NA,https://nmdc.cn/gcpathogen/,TRUE
38402,Erysipelothrix tonsillarum,NA,https://nmdc.cn/gcpathogen/,TRUE
40835,Borrelia hispanica,NA,https://nmdc.cn/gcpathogen/,TRUE
44448,Borrelia persica,NA,https://nmdc.cn/gcpathogen/,TRUE
44449,Borrelia recurrentis,NA,https://nmdc.cn/gcpathogen/,TRUE
45262,Rickettsia aeschlimannii,NA,https://nmdc.cn/gcpathogen/,TRUE
56946,Afipia broomeae,NA,https://nmdc.cn/gcpathogen/,TRUE
83556,Chlamydia felis,NA,https://nmdc.cn/gcpathogen/,TRUE
83557,Chlamydia caviae,NA,https://nmdc.cn/gcpathogen/,TRUE
109232,Rickettsia monacensis,NA,https://nmdc.cn/gcpathogen/,TRUE
111805,Actinomadura pelletieri,NA,https://nmdc.cn/gcpathogen/,TRUE
171632,Mycoplasma ovis,NA,https://nmdc.cn/gcpathogen/,TRUE
229155,Borrelia turcica,NA,https://nmdc.cn/gcpathogen/,TRUE
231233,Streptococcus devriesei,NA,https://nmdc.cn/gcpathogen/,TRUE
238800,Rickettsia asiatica,NA,https://nmdc.cn/gcpathogen/,TRUE
273136,Mycoplasma amphoriforme,NA,https://nmdc.cn/gcpathogen/,TRUE
388640,Bartonella australis,NA,https://nmdc.cn/gcpathogen/,TRUE
480035,Nocardia wallacei,NA,https://nmdc.cn/gcpathogen/,TRUE
